Fecha,Efectivo,Overpay,Monto Tarjeta Gral,Monto Tarjeta Per,Monto Tarjeta Bpd,Recargas,Recargas Error
28/12/2022,1967,313,3436,499,0,3552,0
28/12/2022,1741,1397,1690,342,0,7673,0
28/12/2022,4378,1249,2778,342,0,5977,0
28/12/2022,3687,341,2817,525,0,5361,0
28/12/2022,5094,1360,2079,310,0,6556,0
29/12/2022,3944,406,5381,363,0,3922,0
29/12/2022,6342,930,3716,313,0,4703,0
29/12/2022,2167,594,4809,632,0,6130,0
29/12/2022,6438,975,7395,473,0,3447,0
29/12/2022,2713,1247,4695,529,0,5825,0
29/12/2022,4705,925,7921,464,0,6408,0
29/12/2022,6841,1026,3095,612,0,9078,0
29/12/2022,4753,679,4580,591,0,3809,0
29/12/2022,6580,571,2990,728,0,3568,0
29/12/2022,6825,1098,3233,585,0,7309,0
29/12/2022,4737,706,3127,587,0,8178,0
29/12/2022,3872,349,4705,925,0,3794,0
29/12/2022,7440,1032,1486,777,0,3260,0
29/12/2022,4205,556,5176,517,0,3432,0
29/12/2022,5655,1403,3970,365,0,7281,0
29/12/2022,4402,697,1532,442,0,3577,0
29/12/2022,3402,203,7457,542,0,6113,0
29/12/2022,2031,1437,5914,423,0,5290,0
29/12/2022,2822,1501,3472,642,0,4153,0
29/12/2022,1513,708,5292,360,0,6486,0
29/12/2022,5367,754,1983,591,0,8519,0
29/12/2022,3124,217,1851,307,0,5466,0
29/12/2022,2233,285,2336,368,0,3039,0
29/12/2022,2251,798,5072,428,0,7780,0
29/12/2022,6601,408,2021,797,0,6071,0
29/12/2022,2462,802,4593,335,0,5467,0
29/12/2022,5613,620,5892,822,0,2750,0
30/12/2022,2989,981,4885,384,0,3028,0
30/12/2022,5236,816,5040,673,0,6503,0
30/12/2022,4259,1168,3428,303,0,7298,0
30/12/2022,4927,1140,4539,459,0,5784,0
30/12/2022,5226,1043,4430,461,0,7119,0
30/12/2022,7393,1491,5148,503,0,5713,0
30/12/2022,2353,785,3065,312,0,8603,0
30/12/2022,5242,687,3290,551,0,2528,0
30/12/2022,5820,541,4623,629,0,7423,0
30/12/2022,2907,1070,1551,442,0,5204,0
30/12/2022,5400,877,5021,681,0,4271,0
30/12/2022,4619,203,5146,386,0,3818,0
30/12/2022,2553,614,1946,716,0,7184,0
30/12/2022,1972,839,6530,855,0,6834,0
30/12/2022,7010,674,3333,625,0,3873,0
30/12/2022,2573,1175,3039,646,0,5456,0
30/12/2022,6893,532,1983,742,0,6176,0
30/12/2022,7618,1145,1436,505,0,5213,0
30/12/2022,4255,1321,6501,396,0,7012,0
30/12/2022,3481,467,3477,790,0,6708,0
30/12/2022,3504,399,8372,778,0,8612,0
30/12/2022,2313,1105,5574,635,0,9410,0
30/12/2022,1964,532,4511,393,0,8190,0
30/12/2022,4872,568,8027,341,0,6938,0
30/12/2022,5685,1004,4976,647,0,8440,0
30/12/2022,6196,848,7373,519,0,7458,0
30/12/2022,4014,510,3790,711,0,5409,0
31/12/2022,2326,543,7484,329,0,3192,0
31/12/2022,3149,401,3802,458,0,6948,0
31/12/2022,5295,424,5654,612,0,8075,0
31/12/2022,5998,754,3022,609,0,6474,0
31/12/2022,7056,339,4670,623,0,7560,0
31/12/2022,3413,301,1483,701,0,3337,0
31/12/2022,4440,1086,3872,574,0,7022,0
31/12/2022,3072,998,6297,307,0,3759,0
31/12/2022,1480,459,4175,645,0,8170,0
31/12/2022,6662,1303,5876,799,0,5137,0
31/12/2022,2748,250,5253,703,0,3076,0
31/12/2022,5333,1292,3483,385,0,3944,0
31/12/2022,4243,223,4237,685,0,9195,0
31/12/2022,2974,807,5690,622,0,7983,0
31/12/2022,3505,1326,6315,818,0,7312,0
31/12/2022,3408,1073,3526,355,0,4042,0
31/12/2022,6741,631,5376,545,0,9388,0
31/12/2022,1910,240,5778,597,0,8514,0
31/12/2022,2790,436,4957,496,0,3689,0
31/12/2022,4794,1061,3679,664,0,4702,0
31/12/2022,6065,346,3464,463,0,2796,0
31/12/2022,5294,615,4943,456,0,3329,0
31/12/2022,6153,319,1921,339,0,7761,0
31/12/2022,3482,809,2982,542,0,8190,0
31/12/2022,6953,815,5892,840,0,5057,0
31/12/2022,4799,1441,2578,894,0,9851,0
31/12/2022,4781,436,4667,512,0,5892,0
01/01/2023,3211,1101,5860,874,0,5945,0
01/01/2023,6427,433,3401,396,0,5590,0
01/01/2023,5244,895,3078,237,0,5501,0
01/01/2023,1912,1226,6295,392,0,3989,0
01/01/2023,3149,440,2654,358,0,7829,0
01/01/2023,4754,523,3833,882,0,6221,0
01/01/2023,7073,869,7723,428,0,6517,0
01/01/2023,2748,951,2980,572,0,9236,0
01/01/2023,4653,894,1848,609,0,7773,0
01/01/2023,5198,569,6879,642,0,4629,0
01/01/2023,6711,796,2071,709,0,4066,0
01/01/2023,3603,1345,1703,364,0,8898,0
01/01/2023,4298,405,4463,513,0,4994,0
01/01/2023,4026,1157,1673,780,0,5099,0
01/01/2023,4070,460,5292,797,0,4668,0
01/01/2023,6549,652,8025,834,0,6883,0
01/01/2023,2195,1266,5117,351,0,5008,0
01/01/2023,6485,815,6476,290,0,6408,0
01/01/2023,4962,783,3972,878,0,5287,0
01/01/2023,3725,275,3993,658,0,4961,0
01/01/2023,1709,877,4245,639,0,6900,0
01/01/2023,3136,338,6981,342,0,7926,0
01/01/2023,2999,468,3777,464,0,4136,0
01/01/2023,2548,1033,3920,589,0,2769,0
01/01/2023,2377,1331,2932,652,0,4344,0
01/01/2023,2167,1474,3010,299,0,4391,0
01/01/2023,4973,1027,4827,574,0,3558,0
02/01/2023,2397,579,1661,553,0,4571,0
02/01/2023,4578,782,3437,845,0,7282,0
02/01/2023,3434,714,3743,410,0,2491,0
02/01/2023,4291,1292,4012,666,0,5439,0
02/01/2023,1586,208,6044,514,0,3446,0
02/01/2023,3711,1253,6607,770,0,5097,0
02/01/2023,2159,208,7025,653,0,4566,0
02/01/2023,1948,756,2352,447,0,2690,0
02/01/2023,2910,1519,7393,487,0,6361,0
02/01/2023,6485,318,2288,891,0,5949,0
02/01/2023,4260,1023,3375,659,0,4106,0
02/01/2023,4930,1377,3627,788,0,5733,0
02/01/2023,7693,322,1804,783,0,9469,0
02/01/2023,3120,634,2182,499,0,4628,0
02/01/2023,6041,842,1846,523,0,4382,0
02/01/2023,6467,609,6251,354,0,9118,0
02/01/2023,3164,1055,2744,540,0,3401,0
02/01/2023,5355,1470,4304,816,0,6891,0
02/01/2023,5124,963,8220,299,0,6360,0
02/01/2023,6207,1289,4418,774,0,4082,0
02/01/2023,4502,445,5315,434,0,6308,0
02/01/2023,3297,385,1842,359,0,7979,0
02/01/2023,3929,297,3773,488,0,3475,0
02/01/2023,4064,266,4240,350,0,3369,0
02/01/2023,6890,1271,4798,632,0,4465,0
02/01/2023,2099,433,3438,641,0,5866,0
02/01/2023,4510,1699,5319,672,0,4143,0
03/01/2023,4031,633,6511,848,0,6040,0
03/01/2023,3501,1036,5793,598,0,6599,0
03/01/2023,4199,1373,6147,567,0,6463,0
03/01/2023,4331,833,4148,611,0,3396,0
03/01/2023,2547,721,3514,713,0,7493,0
03/01/2023,5779,659,2345,692,0,3198,0
03/01/2023,3990,421,6949,914,0,6602,0
03/01/2023,3888,1110,3134,840,0,4461,0
03/01/2023,5424,1042,2495,853,0,8219,0
03/01/2023,5119,1244,4531,660,0,3725,0
03/01/2023,7632,172,4118,543,0,6850,0
03/01/2023,1378,1291,6798,681,0,4803,0
03/01/2023,3843,644,1628,339,0,3443,0
03/01/2023,2950,1367,4732,472,0,4194,0
03/01/2023,5134,225,1917,505,0,6370,0
03/01/2023,1618,339,5396,837,0,6553,0
03/01/2023,3930,1305,2323,584,0,4971,0
03/01/2023,4524,190,6445,507,0,5740,0
03/01/2023,5815,997,3598,308,0,5977,0
03/01/2023,2694,395,6207,566,0,5922,0
03/01/2023,2382,1340,1861,673,0,4366,0
03/01/2023,4324,235,7199,415,0,3604,0
03/01/2023,2156,1411,2665,835,0,4671,0
03/01/2023,5192,339,3861,473,0,6888,0
03/01/2023,1824,1125,1472,498,0,7779,0
03/01/2023,2247,956,7009,714,0,7105,0
03/01/2023,5560,1017,5458,484,0,4749,0
04/01/2023,5533,755,2338,436,0,8697,0
04/01/2023,2304,386,2218,440,0,6866,0
04/01/2023,2843,1204,4048,402,0,3561,0
04/01/2023,2759,533,5884,769,0,3560,0
04/01/2023,2391,828,4641,401,0,6692,0
04/01/2023,5268,991,8030,387,0,5328,0
04/01/2023,6550,681,2244,564,0,7797,0
04/01/2023,1245,429,4099,408,0,8057,0
04/01/2023,2269,1269,6588,600,0,5582,0
04/01/2023,5293,701,2257,639,0,4663,0
04/01/2023,1736,824,3363,286,0,7058,0
04/01/2023,3638,977,4927,602,0,4835,0
04/01/2023,6157,1128,2362,427,0,3681,0
04/01/2023,4275,1146,3308,634,0,8890,0
04/01/2023,2873,346,3662,753,0,4186,0
04/01/2023,3817,1081,2627,302,0,4102,0
04/01/2023,1578,987,5303,613,0,6359,0
04/01/2023,4069,1037,5179,705,0,4771,0
04/01/2023,5450,1409,1893,657,0,8653,0
04/01/2023,4385,387,4382,790,0,5901,0
04/01/2023,1865,559,4637,773,0,3833,0
04/01/2023,4894,615,4514,411,0,4410,0
04/01/2023,6396,445,5092,429,0,4320,0
04/01/2023,2318,538,5269,519,0,5978,0
04/01/2023,2783,453,2893,414,0,2899,0
04/01/2023,3866,833,2292,459,0,7014,0
04/01/2023,2729,492,5864,695,0,2995,0
05/01/2023,3428,916,2913,569,0,7769,0
05/01/2023,2015,492,3260,625,0,6200,0
05/01/2023,3613,1305,1928,307,0,4014,0
05/01/2023,3284,472,7107,386,0,4230,0
05/01/2023,2450,628,3417,723,0,3493,0
05/01/2023,8020,571,4112,433,0,6503,0
05/01/2023,5271,1400,4132,445,0,5708,0
05/01/2023,2199,1667,2291,599,0,2970,0
05/01/2023,4135,749,3569,415,0,3218,0
05/01/2023,3398,1189,6004,808,0,8667,0
05/01/2023,4883,1303,2880,414,0,8441,0
05/01/2023,5280,670,6479,437,0,3633,0
05/01/2023,5426,1364,2716,312,0,7567,0
05/01/2023,4053,1719,5852,903,0,4117,0
05/01/2023,3991,1141,3011,576,0,6136,0
05/01/2023,3328,1180,7526,739,0,3730,0
05/01/2023,3579,626,4241,428,0,3481,0
05/01/2023,4589,1218,5744,681,0,6834,0
05/01/2023,7934,522,6792,547,0,4145,0
05/01/2023,5842,740,7000,584,0,3135,0
05/01/2023,6318,1555,1938,319,0,3499,0
05/01/2023,5674,1589,4656,275,0,2727,0
05/01/2023,2914,1352,5646,460,0,6241,0
05/01/2023,5774,585,5207,720,0,4960,0
05/01/2023,5004,1172,6437,385,0,3684,0
05/01/2023,5353,335,4269,950,0,4818,0
05/01/2023,1783,455,6788,617,0,6603,0
06/01/2023,7554,392,3752,484,0,4100,0
06/01/2023,2492,849,5924,415,0,4175,0
06/01/2023,4515,1064,6670,593,0,4582,0
06/01/2023,4276,951,4039,720,0,8725,0
06/01/2023,2115,744,2057,745,0,6671,0
06/01/2023,3499,209,3995,499,0,5962,0
06/01/2023,3999,347,5435,371,0,7197,0
06/01/2023,2879,762,3530,549,0,5084,0
06/01/2023,3547,1472,4880,930,0,5853,0
06/01/2023,4641,999,4204,701,0,3208,0
06/01/2023,4630,271,2902,668,0,3967,0
06/01/2023,4966,1066,4590,550,0,4104,0
06/01/2023,4175,1260,4493,799,0,3218,0
06/01/2023,4455,302,4943,351,0,4780,0
06/01/2023,5315,426,1787,435,0,6224,0
06/01/2023,5897,399,2762,870,0,4698,0
06/01/2023,6274,1022,5844,521,0,5011,0
06/01/2023,6113,1515,6932,251,0,5152,0
06/01/2023,3715,793,4928,547,0,4135,0
06/01/2023,4884,1272,2467,589,0,5964,0
06/01/2023,4612,611,2987,423,0,7027,0
06/01/2023,4517,876,5395,378,0,5399,0
06/01/2023,5539,508,7490,693,0,3632,0
06/01/2023,6687,834,2116,747,0,5776,0
06/01/2023,3151,591,6797,414,0,4861,0
06/01/2023,6974,450,1873,554,0,5406,0
06/01/2023,2327,1285,4790,571,0,4583,0
07/01/2023,6157,990,1867,848,0,4383,0
07/01/2023,4498,369,1726,656,0,4677,0
07/01/2023,5051,709,5752,679,0,4487,0
07/01/2023,4626,1019,2728,463,0,8038,0
07/01/2023,3091,402,5653,608,0,6194,0
07/01/2023,2214,514,1470,367,0,4975,0
07/01/2023,4039,324,5999,571,0,5206,0
07/01/2023,7124,1210,3908,505,0,3374,0
07/01/2023,3446,1590,4788,664,0,6077,0
07/01/2023,2028,1044,1773,706,0,5087,0
07/01/2023,5631,819,3536,576,0,5467,0
07/01/2023,3815,243,3920,711,0,7658,0
07/01/2023,6651,861,5528,601,0,3781,0
07/01/2023,4236,744,1827,614,0,4938,0
07/01/2023,3939,1163,5461,495,0,7342,0
07/01/2023,4185,771,6543,830,0,7578,0
07/01/2023,6183,630,2110,520,0,5403,0
07/01/2023,6165,1286,2547,674,0,4907,0
07/01/2023,4363,1104,4247,584,0,2978,0
07/01/2023,3283,680,1609,465,0,3869,0
07/01/2023,2090,181,2203,389,0,2602,0
07/01/2023,3417,732,6826,368,0,7062,0
07/01/2023,6233,1273,1697,730,0,6776,0
07/01/2023,4648,384,2456,277,0,4334,0
07/01/2023,1508,468,5971,346,0,5932,0
07/01/2023,5793,1255,1534,499,0,6243,0
07/01/2023,5872,1195,5062,788,0,8738,0
08/01/2023,4833,871,2088,701,0,2892,0
08/01/2023,2582,268,4011,542,0,6275,0
08/01/2023,4508,1134,1889,517,0,7544,0
08/01/2023,2109,553,4126,432,0,3170,0
08/01/2023,7631,373,5689,559,0,4925,0
08/01/2023,3292,1554,4336,462,0,6885,0
08/01/2023,5200,643,5393,602,0,6129,0
08/01/2023,3056,1233,1378,506,0,3633,0
08/01/2023,1937,825,6707,631,0,7083,0
08/01/2023,6277,622,4458,659,0,7568,0
08/01/2023,3059,1469,2089,632,0,3745,0
08/01/2023,6181,1217,5702,408,0,2532,0
08/01/2023,4989,1419,4994,619,0,5992,0
08/01/2023,2252,810,1722,436,0,6120,0
08/01/2023,7384,276,2682,772,0,4930,0
08/01/2023,3933,989,2646,731,0,2871,0
08/01/2023,6968,773,4577,615,0,2662,0
08/01/2023,3367,199,2594,437,0,5198,0
08/01/2023,4044,1063,5558,808,0,6981,0
08/01/2023,3058,1128,5513,534,0,8712,0
08/01/2023,2696,938,3764,584,0,4473,0
08/01/2023,7769,380,4200,584,0,5482,0
08/01/2023,6925,313,6266,394,0,4823,0
08/01/2023,6606,893,6799,317,0,5826,0
08/01/2023,5012,597,7270,457,0,3649,0
08/01/2023,3310,729,1415,443,0,3286,0
08/01/2023,1908,1707,1403,377,0,4653,0
09/01/2023,2359,679,4710,609,0,7743,0
09/01/2023,5572,425,5039,706,0,5263,0
09/01/2023,2906,796,3290,611,0,5240,0
09/01/2023,4740,917,4996,423,0,5114,0
09/01/2023,2097,353,2639,529,0,5776,0
09/01/2023,2525,922,4297,510,0,4638,0
09/01/2023,4842,450,6407,406,0,4646,0
09/01/2023,2557,301,3115,413,0,2864,0
09/01/2023,4447,869,5367,363,0,7943,0
09/01/2023,1386,977,2772,384,0,2718,0
09/01/2023,2283,776,5435,869,0,5662,0
09/01/2023,5862,376,4184,658,0,5828,0
09/01/2023,4564,374,1468,385,0,4482,0
09/01/2023,5961,1190,7246,556,0,8438,0
09/01/2023,1695,330,2735,373,0,5173,0
09/01/2023,5989,255,3887,524,0,5245,0
09/01/2023,3725,1189,4231,479,0,7241,0
09/01/2023,5921,292,1520,900,0,5817,0
09/01/2023,3831,989,6804,648,0,8587,0
09/01/2023,4173,747,1896,628,0,6803,0
09/01/2023,2086,787,5833,514,0,2964,0
09/01/2023,4825,554,7093,266,0,4617,0
09/01/2023,5532,1374,4760,558,0,7952,0
09/01/2023,7037,931,5558,704,0,3539,0
09/01/2023,4917,1342,5622,463,0,4606,0
09/01/2023,6101,408,7804,489,0,5928,0
09/01/2023,5223,803,5222,460,0,3536,0
10/01/2023,3670,796,3227,791,0,6093,0
10/01/2023,3990,764,5532,406,0,7924,0
10/01/2023,4772,509,3098,896,0,4812,0
10/01/2023,6882,924,1693,872,0,4001,0
10/01/2023,1940,911,5127,697,0,6805,0
10/01/2023,2723,405,7095,770,0,6231,0
10/01/2023,2218,699,2827,567,0,5492,0
10/01/2023,7120,1029,6129,378,0,4850,0
10/01/2023,6193,837,2419,296,0,6581,0
10/01/2023,3233,577,2672,563,0,4214,0
10/01/2023,7713,1034,2096,830,0,4198,0
10/01/2023,3393,327,1792,470,0,7953,0
10/01/2023,2098,1446,3206,438,0,8200,0
10/01/2023,4800,357,4216,443,0,8341,0
10/01/2023,5533,955,2476,573,0,7828,0
10/01/2023,6454,369,2871,354,0,7922,0
10/01/2023,6015,640,5474,542,0,6927,0
10/01/2023,1738,417,4522,501,0,7856,0
10/01/2023,2610,455,5805,855,0,4829,0
10/01/2023,5500,816,4295,356,0,4086,0
10/01/2023,7746,444,4493,551,0,6283,0
10/01/2023,6045,385,4845,615,0,2981,0
10/01/2023,5412,936,4737,474,0,2572,0
10/01/2023,5290,455,5250,405,0,4706,0
10/01/2023,6161,245,4489,753,0,5982,0
10/01/2023,2729,222,6884,490,0,3783,0
10/01/2023,7543,960,2117,367,0,4459,0
11/01/2023,2907,443,2318,651,0,4124,0
11/01/2023,2050,1012,4559,767,0,8251,0
11/01/2023,7430,380,3939,397,0,6039,0
11/01/2023,6531,673,7633,333,0,7353,0
11/01/2023,2229,997,7795,269,0,8999,0
11/01/2023,4948,192,4381,744,0,4782,0
11/01/2023,1585,924,8036,352,0,3795,0
11/01/2023,2995,305,3631,408,0,6620,0
11/01/2023,6145,243,1906,676,0,6364,0
11/01/2023,2079,819,5261,495,0,2842,0
11/01/2023,5053,1391,4129,584,0,2679,0
11/01/2023,2199,815,1630,355,0,4474,0
11/01/2023,2992,233,4961,458,0,8188,0
11/01/2023,3014,849,4404,998,0,7261,0
11/01/2023,2179,567,1870,339,0,4404,0
11/01/2023,5165,310,4668,713,0,4748,0
11/01/2023,3343,789,5602,369,0,7946,0
11/01/2023,3751,1040,3635,390,0,8053,0
11/01/2023,4297,1166,4517,701,0,5376,0
11/01/2023,4923,1475,4969,882,0,6081,0
11/01/2023,5916,490,3645,597,0,4939,0
11/01/2023,4275,1013,2877,760,0,5079,0
11/01/2023,5206,179,3202,787,0,7285,0
11/01/2023,2105,1355,5017,368,0,5534,0
11/01/2023,2245,1425,4622,877,0,3601,0
11/01/2023,3874,1069,2970,433,0,7371,0
11/01/2023,4546,1111,8555,575,0,3723,0
12/01/2023,6277,1296,2346,518,0,3747,0
12/01/2023,2809,1152,2646,713,0,2509,0
12/01/2023,5576,791,4111,795,0,4253,0
12/01/2023,4315,554,4891,557,0,4300,0
12/01/2023,2780,610,5781,441,0,6460,0
12/01/2023,5175,1041,6356,427,0,3939,0
12/01/2023,4371,1205,2291,357,0,7917,0
12/01/2023,2511,429,2834,713,0,6398,0
12/01/2023,7957,784,3583,468,0,6433,0
12/01/2023,3133,1294,7225,635,0,6700,0
12/01/2023,3853,868,1382,307,0,6290,0
12/01/2023,2840,1213,1924,337,0,8659,0
12/01/2023,1834,460,5926,814,0,3450,0
12/01/2023,2767,256,7271,431,0,4053,0
12/01/2023,6235,1589,5929,612,0,3670,0
12/01/2023,5506,494,2201,466,0,4134,0
12/01/2023,7212,927,2500,300,0,3102,0
12/01/2023,2090,424,2145,585,0,3726,0
12/01/2023,2537,665,6555,612,0,3761,0
12/01/2023,2136,1108,1639,330,0,5749,0
12/01/2023,4155,281,7228,830,0,4879,0
12/01/2023,7723,440,4209,490,0,7245,0
12/01/2023,3256,1254,6152,726,0,8111,0
12/01/2023,6133,303,3074,801,0,6635,0
12/01/2023,1804,1433,5460,927,0,4148,0
12/01/2023,5890,865,4063,750,0,7361,0
12/01/2023,3405,924,5013,794,0,4209,0
13/01/2023,7792,839,3519,305,0,6842,0
13/01/2023,5435,701,2387,479,0,3157,0
13/01/2023,5699,1448,6719,867,0,7210,0
13/01/2023,3023,894,5009,524,0,6110,0
13/01/2023,1806,996,6474,382,0,4396,0
13/01/2023,2523,534,3226,419,0,3247,0
13/01/2023,1797,324,4081,695,0,3543,0
13/01/2023,5197,266,2213,592,0,5238,0
13/01/2023,6792,921,1807,635,0,3628,0
13/01/2023,2841,1715,6749,879,0,7494,0
13/01/2023,1764,722,2563,361,0,4081,0
13/01/2023,5056,899,4160,624,0,4260,0
13/01/2023,4302,954,3285,309,0,5815,0
13/01/2023,3679,541,2879,614,0,5764,0
13/01/2023,7149,1241,6981,500,0,5126,0
13/01/2023,4362,270,2495,685,0,5666,0
13/01/2023,1528,1043,4015,638,0,4121,0
13/01/2023,5869,343,7041,436,0,3797,0
13/01/2023,5465,819,1475,509,0,5617,0
13/01/2023,2567,774,6750,715,0,3875,0
13/01/2023,2460,868,3255,372,0,4442,0
13/01/2023,7960,284,4839,426,0,4605,0
13/01/2023,7163,657,2192,609,0,4667,0
13/01/2023,5503,1706,2021,703,0,4110,0
13/01/2023,3629,1347,4652,737,0,3302,0
13/01/2023,2947,1285,6351,942,0,6043,0
13/01/2023,2484,1277,3847,596,0,3819,0
14/01/2023,2868,1090,5760,346,0,3509,0
14/01/2023,2634,842,3275,365,0,4831,0
14/01/2023,5313,1030,5788,490,0,6253,0
14/01/2023,7777,989,2082,621,0,5057,0
14/01/2023,1338,429,4076,624,0,5405,0
14/01/2023,2108,876,6526,568,0,5903,0
14/01/2023,6017,637,2453,794,0,8260,0
14/01/2023,5560,476,5621,562,0,8085,0
14/01/2023,3320,708,4551,408,0,5582,0
14/01/2023,5367,746,1530,404,0,5836,0
14/01/2023,2166,383,6841,476,0,4954,0
14/01/2023,4002,809,3648,408,0,5399,0
14/01/2023,5472,836,4592,787,0,6405,0
14/01/2023,3060,1603,4820,462,0,3932,0
14/01/2023,5371,554,2737,589,0,4676,0
14/01/2023,2339,686,5562,689,0,5019,0
14/01/2023,4529,583,1432,488,0,5587,0
14/01/2023,1890,1119,3740,582,0,5266,0
14/01/2023,2102,1152,4862,489,0,6559,0
14/01/2023,5195,957,1964,824,0,3354,0
14/01/2023,6945,512,1926,613,0,5658,0
14/01/2023,4508,645,4388,401,0,4807,0
14/01/2023,3980,540,6804,515,0,8041,0
14/01/2023,3387,1068,5438,761,0,4995,0
14/01/2023,5595,322,6563,587,0,3761,0
14/01/2023,5605,313,6502,591,0,5161,0
14/01/2023,2191,427,5216,397,0,5117,0
15/01/2023,7515,249,3539,359,0,4192,0
15/01/2023,1577,858,4233,383,0,5927,0
15/01/2023,4330,1092,2122,559,0,5449,0
15/01/2023,4577,1084,2586,790,0,4470,0
15/01/2023,4279,1608,5599,582,0,4193,0
15/01/2023,6073,390,6701,938,0,7236,0
15/01/2023,8355,1071,2490,400,0,7619,0
15/01/2023,4723,1453,2305,383,0,3860,0
15/01/2023,4799,602,3666,445,0,6357,0
15/01/2023,2121,468,4284,403,0,3630,0
15/01/2023,6188,1583,5372,661,0,2419,0
15/01/2023,3500,592,8071,808,0,9061,0
15/01/2023,3507,662,4952,680,0,6257,0
15/01/2023,1718,432,2787,927,0,4077,0
15/01/2023,4323,817,6146,686,0,4237,0
15/01/2023,5666,1139,2732,271,0,4500,0
15/01/2023,1747,512,2527,444,0,4835,0
15/01/2023,4794,1173,5361,667,0,2739,0
15/01/2023,2011,1236,5191,334,0,7498,0
15/01/2023,2530,935,4727,369,0,5944,0
15/01/2023,3185,1052,2614,412,0,2852,0
15/01/2023,5511,728,4431,387,0,7594,0
15/01/2023,7046,392,8324,433,0,8392,0
15/01/2023,3909,487,7383,503,0,6457,0
15/01/2023,6678,1372,3842,375,0,2757,0
15/01/2023,2702,699,1401,557,0,6472,0
15/01/2023,5669,818,6019,714,0,6608,0
16/01/2023,5731,916,3510,811,0,7066,0
16/01/2023,4022,906,2026,651,0,6213,0
16/01/2023,3145,361,2098,463,0,4888,0
16/01/2023,4713,805,2949,487,0,6334,0
16/01/2023,4463,631,3596,538,0,5853,0
16/01/2023,2843,552,6942,521,0,5373,0
16/01/2023,8502,204,1447,277,0,7744,0
16/01/2023,5573,1574,4505,823,0,5409,0
16/01/2023,2101,1167,5847,536,0,4752,0
16/01/2023,2102,334,7689,620,0,5508,0
16/01/2023,4648,649,5476,777,0,5448,0
16/01/2023,3287,1221,3225,344,0,5332,0
16/01/2023,5443,668,6228,338,0,3314,0
16/01/2023,1929,1374,5179,779,0,3081,0
16/01/2023,5301,1352,4861,593,0,7652,0
16/01/2023,6808,1511,4196,491,0,3359,0
16/01/2023,3993,1073,4466,696,0,4781,0
16/01/2023,5265,325,1775,617,0,2831,0
16/01/2023,3455,727,3177,832,0,5178,0
16/01/2023,5396,563,2761,412,0,4041,0
16/01/2023,4019,934,2403,427,0,5576,0
16/01/2023,2432,691,3021,710,0,3740,0
16/01/2023,3200,890,6142,534,0,8384,0
16/01/2023,2944,473,1662,263,0,6685,0
16/01/2023,6253,1555,4775,411,0,6061,0
16/01/2023,5651,1362,1717,896,0,9556,0
16/01/2023,1792,1380,2439,489,0,6192,0
17/01/2023,3909,921,7027,358,0,5210,0
17/01/2023,5616,371,3756,383,0,4046,0
17/01/2023,1478,679,7918,590,0,5909,0
17/01/2023,1678,530,3967,554,0,6101,0
17/01/2023,1789,1411,4600,564,0,6912,0
17/01/2023,2976,207,3456,377,0,5802,0
17/01/2023,4461,531,4018,599,0,7727,0
17/01/2023,1998,670,4058,303,0,6327,0
17/01/2023,5656,1143,5674,598,0,7796,0
17/01/2023,1854,746,1681,581,0,7606,0
17/01/2023,3904,1563,5619,513,0,5520,0
17/01/2023,2248,550,3344,432,0,5398,0
17/01/2023,4991,997,3633,803,0,6528,0
17/01/2023,4889,1153,2398,878,0,5904,0
17/01/2023,3843,364,4499,695,0,3480,0
17/01/2023,1920,1242,2056,636,0,6294,0
17/01/2023,3526,739,4710,478,0,6791,0
17/01/2023,6024,504,2522,481,0,6974,0
17/01/2023,2082,962,5383,531,0,8724,0
17/01/2023,6863,774,7394,615,0,6008,0
17/01/2023,7129,619,4093,259,0,3221,0
17/01/2023,6421,1072,4052,525,0,2707,0
17/01/2023,5687,822,7830,413,0,7058,0
17/01/2023,3191,164,3082,412,0,3514,0
17/01/2023,2724,506,6935,578,0,4985,0
17/01/2023,5510,1552,1894,763,0,4371,0
17/01/2023,5514,442,1838,320,0,4700,0
18/01/2023,2012,1249,4088,451,0,7824,0
18/01/2023,4306,1235,2078,544,0,5060,0
18/01/2023,3022,1187,1627,526,0,5150,0
18/01/2023,5105,1311,3329,466,0,4940,0
18/01/2023,5305,306,4405,957,0,2822,0
18/01/2023,6014,733,6627,480,0,3590,0
18/01/2023,3553,940,3276,933,0,5255,0
18/01/2023,6914,755,5563,562,0,9207,0
18/01/2023,6370,1184,4462,493,0,9715,0
18/01/2023,4842,583,4915,450,0,3951,0
18/01/2023,3801,1074,2532,705,0,5341,0
18/01/2023,5822,519,1911,343,0,5541,0
18/01/2023,4673,1561,4538,469,0,7001,0
18/01/2023,3876,1501,5866,496,0,6521,0
18/01/2023,2178,1052,4491,431,0,3793,0
18/01/2023,4567,531,4053,508,0,6754,0
18/01/2023,3379,254,3527,834,0,3867,0
18/01/2023,2520,1006,5823,515,0,7310,0
18/01/2023,4856,1230,2784,391,0,2816,0
18/01/2023,6662,944,6505,898,0,4202,0
18/01/2023,3170,504,7306,704,0,5320,0
18/01/2023,1599,487,5168,721,0,4365,0
18/01/2023,4133,1227,7262,384,0,7432,0
18/01/2023,5480,536,7970,587,0,7280,0
18/01/2023,3452,770,2339,628,0,6219,0
18/01/2023,1731,996,6661,481,0,6163,0
18/01/2023,5194,225,1735,468,0,4230,0
