Fecha,Unidad,Total Viajes,Total Vueltas,Km Programados,Km Vacios,Km Realizados
01/10/2023,AM-46     ,696,323.1,9105.0,1675.0,7430.0
01/10/2023,AM-47     ,2150,948.4,5802.0,379.0,5423.0
01/10/2023,AM-48     ,1476,788.6,6939.0,343.0,6596.0
01/10/2023,AM-49     ,1199,493.7,5500.0,25.0,5475.0
01/10/2023,AM-50     ,980,694.3,5264.0,23.0,5241.0
01/10/2023,AM-51     ,1195,579.8,5980.0,24.0,5956.0
01/10/2023,AM-52     ,1529,649.5,5064.0,20.0,5044.0
01/10/2023,AM-53     ,1906,858.4,6901.0,126.0,6775.0
01/10/2023,AM-54     ,1079,392.5,4349.0,21.0,4328.0
01/10/2023,AM-55     ,16,6.0,74.0,0.0,74.0
01/10/2023,AM-56     ,495,291.3,16204.0,1223.0,14981.0
01/10/2023,AM-57     ,644,328.3,14206.0,1558.0,12648.0
01/10/2023,AM-58     ,774,271.7,15120.0,1203.0,13917.0
01/10/2023,AM-59     ,445,228.8,21757.0,1096.0,20661.0
01/10/2023,AM-60     ,725,326.9,13821.0,1299.0,12522.0
01/10/2023,AM-61     ,382,206.2,13595.0,1268.0,12327.0
01/10/2023,AM-62     ,518,212.1,13495.0,1894.0,11601.0
01/10/2023,AM-63     ,411,180.7,13749.0,1246.0,12503.0
01/10/2023,AM-64     ,547,289.2,7999.0,914.0,7085.0
01/10/2023,AM-65     ,504,298.1,6702.0,523.0,6179.0
01/10/2023,AM-66     ,655,352.0,7835.0,740.0,7095.0
01/10/2023,AM-67     ,587,266.3,6293.0,598.0,5695.0
01/10/2023,AM-68     ,16,9.2,661.0,141.0,520.0
01/10/2023,AM-69     ,52,20.4,1556.0,110.0,1446.0
01/10/2023,AM-70     ,17,5.5,559.0,34.0,525.0
01/10/2023,AM-71     ,50,33.0,1977.0,241.0,1736.0
01/10/2023,TM-001    ,511,321.2,9617.0,82.0,9535.0
01/10/2023,TM-002    ,314,164.9,3883.0,24.0,3859.0
01/10/2023,TM-003    ,410,300.2,5935.0,56.0,5879.0
01/10/2023,TM-005    ,298,150.3,4291.0,9.0,4282.0
01/10/2023,TM-006    ,24,12.1,368.0,11.0,357.0
01/10/2023,TM-008    ,233,84.5,3605.0,8.0,3597.0
01/10/2023,TM-009    ,464,211.3,6499.0,32.0,6467.0
01/10/2023,TM-010    ,606,283.9,8136.0,95.0,8041.0
01/10/2023,TM-011    ,13,6.1,175.0,0.0,175.0
01/10/2023,TM-012    ,463,247.0,5648.0,27.0,5621.0
01/10/2023,TM-013    ,380,193.3,4872.0,22.0,4850.0
01/10/2023,TM-014    ,521,280.0,8001.0,46.0,7955.0
01/10/2023,TM-015    ,469,190.1,5674.0,18.0,5656.0
01/10/2023,TM-016    ,465,287.2,7363.0,58.0,7305.0
01/10/2023,TM-018    ,564,209.0,6169.0,84.0,6085.0
01/10/2023,TM-019    ,488,297.5,7495.0,70.0,7425.0
01/10/2023,TM-021    ,11,4.1,165.0,0.0,165.0
01/10/2023,TM-022    ,349,204.7,7273.0,26.0,7247.0
01/10/2023,TM-023    ,494,266.5,5302.0,88.0,5214.0
01/10/2023,TM-024    ,533,248.8,6418.0,21.0,6397.0
01/10/2023,TM-025    ,382,223.4,7417.0,44.0,7373.0
01/10/2023,TM-026    ,324,258.0,5595.0,80.0,5515.0
01/10/2023,TM-027    ,579,264.7,6727.0,37.0,6690.0
01/10/2023,TM-028    ,473,219.9,6073.0,59.0,6014.0
01/10/2023,TM-029    ,501,192.4,7655.0,47.0,7608.0
01/10/2023,TM-030    ,425,288.1,5538.0,17.0,5521.0
01/10/2023,TM-031    ,573,284.1,6874.0,44.0,6830.0
01/10/2023,TM-032    ,365,219.9,7791.0,24.0,7767.0
01/10/2023,TM-033    ,462,180.4,6957.0,37.0,6920.0
01/10/2023,TM-034    ,422,265.1,5656.0,102.0,5554.0
01/10/2023,TM-035    ,279,125.2,4330.0,28.0,4302.0
01/10/2023,TM-038    ,425,187.3,7833.0,24.0,7809.0
01/10/2023,TM-039    ,475,266.6,6273.0,55.0,6218.0
01/10/2023,TM-040    ,400,217.9,8718.0,20.0,8698.0
01/10/2023,TM-041    ,362,161.2,6011.0,32.0,5979.0
01/10/2023,TM-042    ,280,149.7,4005.0,55.0,3950.0
01/10/2023,TM-043    ,11,4.3,168.0,11.0,157.0
01/10/2023,TM-045    ,171,82.5,2498.0,16.0,2482.0
01/10/2023,TM-046    ,473,166.6,5097.0,239.0,4858.0
01/10/2023,TM-047    ,268,169.5,5108.0,101.0,5007.0
01/10/2023,TM-048    ,508,274.0,7616.0,182.0,7434.0
01/10/2023,TM-049    ,273,194.3,4654.0,210.0,4444.0
01/10/2023,TM-050    ,306,171.1,5283.0,168.0,5115.0
01/10/2023,TM-051    ,478,183.2,6271.0,127.0,6144.0
01/10/2023,TM-052    ,372,142.1,4590.0,248.0,4342.0
01/10/2023,TM-053    ,410,166.1,5560.0,128.0,5432.0
01/10/2023,TM-054    ,282,167.5,4221.0,209.0,4012.0
01/10/2023,TM-055    ,433,151.2,4969.0,172.0,4797.0
01/10/2023,TM-056    ,286,162.1,5044.0,106.0,4938.0
01/10/2023,TM-057    ,244,122.5,4152.0,218.0,3934.0
01/10/2023,TM-058    ,336,229.0,5654.0,217.0,5437.0
01/10/2023,TM-059    ,420,271.4,5748.0,146.0,5602.0
01/10/2023,TM-060    ,343,180.0,4306.0,207.0,4099.0
01/11/2023,AM-01     ,1945,1070.2,7269.0,277.0,6992.0
01/11/2023,AM-02     ,1286,826.4,7752.0,247.0,7505.0
01/11/2023,AM-021    ,43,14.3,164.0,5.0,159.0
01/11/2023,AM-03     ,833,318.1,6187.0,583.0,5604.0
01/11/2023,AM-04     ,729,439.0,8973.0,627.0,8346.0
01/11/2023,AM-05     ,638,427.4,8265.0,565.0,7700.0
01/11/2023,AM-053    ,30,18.3,155.0,5.0,150.0
01/11/2023,AM-06     ,613,411.5,7439.0,406.0,7033.0
01/11/2023,AM-08     ,1687,1110.4,8545.0,223.0,8322.0
01/11/2023,AM-088    ,1,0.6,10.0,0.0,10.0
01/11/2023,AM-09     ,460,274.8,7276.0,620.0,6656.0
01/11/2023,AM-10     ,465,284.8,8496.0,516.0,7980.0
01/11/2023,AM-11     ,530,186.2,8546.0,1103.0,7443.0
01/11/2023,AM-12     ,980,488.5,4219.0,590.0,3629.0
01/11/2023,AM-13     ,680,333.3,11049.0,1497.0,9552.0
01/11/2023,AM-14     ,661,379.5,6613.0,418.0,6195.0
01/11/2023,AM-15     ,471,285.5,15664.0,2524.0,13140.0
01/11/2023,AM-16     ,9,5.0,109.0,0.0,109.0
01/11/2023,AM-17     ,434,214.4,9487.0,731.0,8756.0
01/11/2023,AM-18     ,532,367.9,13085.0,1333.0,11752.0
01/11/2023,AM-19     ,647,242.9,11495.0,1544.0,9951.0
01/11/2023,AM-20     ,550,317.1,10697.0,1057.0,9640.0
01/11/2023,AM-21     ,525,317.2,7488.0,1706.0,5782.0
01/11/2023,AM-22     ,499,202.0,10743.0,1477.0,9266.0
01/11/2023,AM-23     ,456,193.0,7519.0,1363.0,6156.0
01/11/2023,AM-24     ,412,283.3,11384.0,806.0,10578.0
01/11/2023,AM-25     ,472,237.1,7830.0,1002.0,6828.0
01/11/2023,AM-26     ,480,219.5,7352.0,653.0,6699.0
01/11/2023,AM-27     ,449,286.9,8593.0,638.0,7955.0
01/11/2023,AM-28     ,741,284.6,8600.0,849.0,7751.0
01/11/2023,AM-29     ,148,56.4,1754.0,191.0,1563.0
01/11/2023,AM-30     ,682,352.2,8961.0,561.0,8400.0
01/11/2023,AM-31     ,438,291.6,6514.0,482.0,6032.0
01/11/2023,AM-32     ,629,375.2,7692.0,595.0,7097.0
01/11/2023,AM-33     ,560,374.5,8971.0,1037.0,7934.0
01/11/2023,AM-34     ,552,296.5,7853.0,1073.0,6780.0
01/11/2023,AM-35     ,589,309.1,10479.0,1026.0,9453.0
01/11/2023,AM-36     ,729,271.2,6823.0,1293.0,5530.0
01/11/2023,AM-37     ,1231,640.4,5689.0,851.0,4838.0
01/11/2023,AM-38     ,1193,713.6,4994.0,969.0,4025.0
01/11/2023,AM-39     ,502,281.5,13639.0,1280.0,12359.0
01/11/2023,AM-40     ,1319,648.4,5577.0,622.0,4955.0
01/11/2023,AM-41     ,1318,896.1,7148.0,326.0,6822.0
01/11/2023,AM-42     ,1535,813.6,8119.0,206.0,7913.0
01/11/2023,AM-43     ,545,283.6,9518.0,1222.0,8296.0
01/11/2023,AM-44     ,708,244.2,18037.0,1481.0,16556.0
01/11/2023,AM-45     ,699,214.8,15019.0,849.0,14170.0
01/11/2023,AM-46     ,521,328.8,7335.0,974.0,6361.0
01/11/2023,AM-47     ,2151,878.1,5340.0,311.0,5029.0
01/11/2023,AM-48     ,2127,936.3,7000.0,367.0,6633.0
01/11/2023,AM-49     ,1040,620.4,5826.0,23.0,5803.0
01/11/2023,AM-50     ,976,456.8,4855.0,136.0,4719.0
01/11/2023,AM-51     ,1203,622.4,4872.0,24.0,4848.0
01/11/2023,AM-52     ,1922,764.2,4870.0,19.0,4851.0
01/11/2023,AM-53     ,1707,958.8,6213.0,147.0,6066.0
01/11/2023,AM-54     ,1074,541.9,3289.0,38.0,3251.0
01/11/2023,AM-55     ,31,16.6,122.0,0.0,122.0
01/11/2023,AM-56     ,530,249.8,12872.0,2388.0,10484.0
01/11/2023,AM-57     ,567,353.9,19798.0,2102.0,17696.0
01/11/2023,AM-58     ,583,331.9,17390.0,1388.0,16002.0
01/11/2023,AM-59     ,685,350.8,18423.0,1463.0,16960.0
01/11/2023,AM-60     ,533,204.9,15676.0,1682.0,13994.0
01/11/2023,AM-61     ,306,99.4,7758.0,821.0,6937.0
01/11/2023,AM-62     ,321,181.4,12536.0,945.0,11591.0
01/11/2023,AM-63     ,248,100.5,6372.0,1172.0,5200.0
01/11/2023,AM-64     ,518,380.7,8402.0,696.0,7706.0
01/11/2023,AM-65     ,548,307.3,4723.0,771.0,3952.0
01/11/2023,AM-66     ,683,263.7,5819.0,630.0,5189.0
01/11/2023,AM-67     ,642,276.0,6719.0,997.0,5722.0
01/11/2023,AM-68     ,330,135.4,9499.0,1533.0,7966.0
01/11/2023,AM-69     ,568,242.3,10575.0,1499.0,9076.0
01/11/2023,AM-70     ,25,16.8,995.0,32.0,963.0
01/11/2023,AM-71     ,447,242.5,13050.0,1705.0,11345.0
01/11/2023,AM-72     ,28,18.3,890.0,40.0,850.0
01/11/2023,TM-001    ,435,226.8,7775.0,62.0,7713.0
01/11/2023,TM-002    ,466,254.3,8542.0,34.0,8508.0
01/11/2023,TM-003    ,425,151.0,4409.0,36.0,4373.0
01/11/2023,TM-004    ,25,9.8,265.0,11.0,254.0
01/11/2023,TM-005    ,564,283.1,6263.0,25.0,6238.0
01/11/2023,TM-006    ,30,12.5,424.0,0.0,424.0
01/11/2023,TM-007    ,384,251.8,6946.0,61.0,6885.0
01/11/2023,TM-008    ,571,306.5,9202.0,16.0,9186.0
01/11/2023,TM-009    ,648,228.2,9359.0,37.0,9322.0
01/11/2023,TM-010    ,193,76.3,3028.0,92.0,2936.0
01/11/2023,TM-012    ,485,257.8,6981.0,36.0,6945.0
01/11/2023,TM-013    ,508,303.4,6615.0,84.0,6531.0
01/11/2023,TM-014    ,571,233.7,9799.0,86.0,9713.0
01/11/2023,TM-015    ,552,295.5,8390.0,21.0,8369.0
01/11/2023,TM-016    ,375,260.5,7357.0,44.0,7313.0
01/11/2023,TM-017    ,17,8.1,246.0,30.0,216.0
01/11/2023,TM-018    ,450,246.0,7451.0,74.0,7377.0
01/11/2023,TM-019    ,352,161.8,5300.0,43.0,5257.0
01/11/2023,TM-020    ,4,2.7,50.0,0.0,50.0
01/11/2023,TM-022    ,623,314.7,10051.0,62.0,9989.0
01/11/2023,TM-023    ,330,269.8,5939.0,35.0,5904.0
01/11/2023,TM-024    ,464,230.7,6200.0,61.0,6139.0
01/11/2023,TM-025    ,603,252.7,6349.0,9.0,6340.0
01/11/2023,TM-026    ,442,178.2,7135.0,10.0,7125.0
01/11/2023,TM-027    ,429,207.5,8219.0,19.0,8200.0
01/11/2023,TM-028    ,617,308.2,9153.0,67.0,9086.0
01/11/2023,TM-029    ,543,317.2,9457.0,122.0,9335.0
01/11/2023,TM-030    ,527,217.4,6318.0,71.0,6247.0
01/11/2023,TM-031    ,617,231.8,8618.0,121.0,8497.0
01/11/2023,TM-032    ,619,262.0,9347.0,60.0,9287.0
01/11/2023,TM-033    ,537,263.9,10124.0,22.0,10102.0
01/11/2023,TM-034    ,425,232.8,7091.0,50.0,7041.0
01/11/2023,TM-035    ,555,273.0,11644.0,19.0,11625.0
01/11/2023,TM-038    ,480,279.5,6160.0,60.0,6100.0
01/11/2023,TM-039    ,479,171.9,7803.0,76.0,7727.0
01/11/2023,TM-040    ,626,317.1,10019.0,91.0,9928.0
01/11/2023,TM-041    ,513,329.2,10046.0,63.0,9983.0
01/11/2023,TM-042    ,56,33.1,858.0,2.0,856.0
01/11/2023,TM-044    ,85,44.7,991.0,39.0,952.0
01/11/2023,TM-045    ,96,58.6,1352.0,9.0,1343.0
01/11/2023,TM-046    ,523,252.1,7404.0,217.0,7187.0
01/11/2023,TM-047    ,238,151.8,4832.0,53.0,4779.0
01/11/2023,TM-048    ,515,228.1,8881.0,234.0,8647.0
01/11/2023,TM-049    ,605,289.7,7258.0,259.0,6999.0
01/11/2023,TM-050    ,375,252.9,5312.0,177.0,5135.0
01/11/2023,TM-051    ,482,222.6,6358.0,157.0,6201.0
01/11/2023,TM-052    ,325,163.5,4641.0,349.0,4292.0
01/11/2023,TM-053    ,410,151.7,6568.0,123.0,6445.0
01/11/2023,TM-054    ,236,91.7,4048.0,226.0,3822.0
01/11/2023,TM-055    ,465,254.1,9213.0,320.0,8893.0
01/11/2023,TM-056    ,478,183.5,6822.0,304.0,6518.0
01/11/2023,TM-057    ,298,114.3,2762.0,118.0,2644.0
01/11/2023,TM-058    ,428,284.5,6495.0,160.0,6335.0
01/11/2023,TM-059    ,411,242.2,8382.0,138.0,8244.0
01/11/2023,TM-060    ,570,273.3,8940.0,53.0,8887.0
01/11/2023,TM-076    ,14,7.3,154.0,0.0,154.0
01/12/2023,AM-01     ,2036,743.3,6287.0,218.0,6069.0
01/12/2023,AM-02     ,1850,982.9,8830.0,272.0,8558.0
01/12/2023,AM-03     ,827,402.4,6823.0,511.0,6312.0
01/12/2023,AM-037    ,18,9.0,73.0,11.0,62.0
01/12/2023,AM-039    ,13,5.1,444.0,25.0,419.0
01/12/2023,AM-04     ,909,380.5,5337.0,515.0,4822.0
01/12/2023,AM-05     ,758,443.1,7698.0,443.0,7255.0
01/12/2023,AM-06     ,571,363.2,5390.0,693.0,4697.0
01/12/2023,AM-065    ,9,4.2,90.0,14.0,76.0
01/12/2023,AM-08     ,1423,914.0,7117.0,471.0,6646.0
01/12/2023,AM-09     ,472,260.2,7733.0,1213.0,6520.0
01/12/2023,AM-10     ,437,253.1,9124.0,921.0,8203.0
01/12/2023,AM-11     ,443,240.7,8472.0,1270.0,7202.0
01/12/2023,AM-12     ,1236,596.4,5488.0,687.0,4801.0
01/12/2023,AM-13     ,455,273.1,8656.0,927.0,7729.0
01/12/2023,AM-14     ,840,441.1,6744.0,708.0,6036.0
01/12/2023,AM-15     ,437,291.9,12240.0,924.0,11316.0
01/12/2023,AM-17     ,488,253.8,12745.0,1644.0,11101.0
01/12/2023,AM-18     ,389,271.6,8773.0,1170.0,7603.0
01/12/2023,AM-19     ,613,370.3,7906.0,1093.0,6813.0
01/12/2023,AM-20     ,336,160.4,6614.0,799.0,5815.0
01/12/2023,AM-21     ,526,293.3,9242.0,1281.0,7961.0
01/12/2023,AM-22     ,547,253.3,8375.0,1494.0,6881.0
01/12/2023,AM-23     ,590,287.5,9220.0,1495.0,7725.0
01/12/2023,AM-24     ,415,304.4,10135.0,834.0,9301.0
01/12/2023,AM-25     ,497,189.5,6785.0,507.0,6278.0
01/12/2023,AM-26     ,760,416.6,7459.0,689.0,6770.0
01/12/2023,AM-27     ,518,189.5,6991.0,699.0,6292.0
01/12/2023,AM-28     ,744,351.5,7248.0,602.0,6646.0
01/12/2023,AM-29     ,420,270.1,5433.0,454.0,4979.0
01/12/2023,AM-30     ,461,254.6,8158.0,832.0,7326.0
01/12/2023,AM-31     ,774,269.0,9899.0,973.0,8926.0
01/12/2023,AM-32     ,671,285.6,7957.0,1034.0,6923.0
01/12/2023,AM-33     ,581,304.3,9117.0,808.0,8309.0
01/12/2023,AM-34     ,622,294.7,10152.0,1266.0,8886.0
01/12/2023,AM-35     ,674,251.0,8230.0,926.0,7304.0
01/12/2023,AM-36     ,740,245.5,6843.0,537.0,6306.0
01/12/2023,AM-37     ,1411,444.2,5636.0,778.0,4858.0
01/12/2023,AM-38     ,1255,634.4,4538.0,557.0,3981.0
01/12/2023,AM-39     ,507,313.5,15159.0,1199.0,13960.0
01/12/2023,AM-40     ,1345,440.3,5859.0,1020.0,4839.0
01/12/2023,AM-41     ,1463,973.0,7479.0,289.0,7190.0
01/12/2023,AM-42     ,1587,726.6,7842.0,526.0,7316.0
01/12/2023,AM-43     ,641,321.5,13976.0,1211.0,12765.0
01/12/2023,AM-44     ,563,385.7,15796.0,1452.0,14344.0
01/12/2023,AM-45     ,513,327.5,16679.0,1515.0,15164.0
01/12/2023,AM-46     ,378,279.6,8034.0,705.0,7329.0
01/12/2023,AM-47     ,2047,1002.6,7801.0,359.0,7442.0
01/12/2023,AM-48     ,1812,1054.8,7379.0,297.0,7082.0
01/12/2023,AM-49     ,1256,597.6,4664.0,32.0,4632.0
01/12/2023,AM-50     ,921,478.2,5823.0,49.0,5774.0
01/12/2023,AM-51     ,1403,533.8,3931.0,17.0,3914.0
01/12/2023,AM-52     ,1736,701.6,4677.0,21.0,4656.0
01/12/2023,AM-53     ,1726,1013.2,6010.0,136.0,5874.0
01/12/2023,AM-54     ,909,398.1,3760.0,28.0,3732.0
01/12/2023,AM-55     ,31,15.8,130.0,0.0,130.0
01/12/2023,AM-56     ,633,251.4,12222.0,2070.0,10152.0
01/12/2023,AM-57     ,578,233.5,14228.0,3796.0,10432.0
01/12/2023,AM-58     ,582,249.6,13201.0,1906.0,11295.0
01/12/2023,AM-59     ,505,339.2,18622.0,1786.0,16836.0
01/12/2023,AM-60     ,599,295.1,18288.0,1325.0,16963.0
01/12/2023,AM-61     ,10,4.9,295.0,52.0,243.0
01/12/2023,AM-62     ,524,248.9,12174.0,1442.0,10732.0
01/12/2023,AM-64     ,758,305.6,6838.0,725.0,6113.0
01/12/2023,AM-65     ,609,271.1,4883.0,909.0,3974.0
01/12/2023,AM-66     ,467,343.0,5537.0,612.0,4925.0
01/12/2023,AM-67     ,641,257.9,7500.0,819.0,6681.0
01/12/2023,AM-68     ,372,132.9,9163.0,716.0,8447.0
01/12/2023,AM-69     ,510,276.8,12172.0,1335.0,10837.0
01/12/2023,AM-71     ,364,178.9,12724.0,1528.0,11196.0
01/12/2023,AM-72     ,10,4.7,272.0,37.0,235.0
01/12/2023,AM-73     ,67,28.3,2122.0,105.0,2017.0
01/12/2023,AM-74     ,112,47.5,3564.0,466.0,3098.0
01/12/2023,AM-76     ,2,0.8,59.0,26.0,33.0
01/12/2023,TM-001    ,706,244.4,11146.0,101.0,11045.0
01/12/2023,TM-002    ,514,319.7,8872.0,54.0,8818.0
01/12/2023,TM-003    ,565,346.5,9991.0,126.0,9865.0
01/12/2023,TM-004    ,7,3.7,127.0,0.0,127.0
01/12/2023,TM-005    ,465,325.3,8576.0,64.0,8512.0
01/12/2023,TM-006    ,2,0.9,32.0,0.0,32.0
01/12/2023,TM-007    ,657,248.7,5956.0,81.0,5875.0
01/12/2023,TM-008    ,423,186.5,6977.0,29.0,6948.0
01/12/2023,TM-009    ,688,323.9,8212.0,100.0,8112.0
01/12/2023,TM-010    ,653,261.6,6410.0,72.0,6338.0
01/12/2023,TM-012    ,612,275.8,7382.0,69.0,7313.0
01/12/2023,TM-013    ,350,235.2,6806.0,27.0,6779.0
01/12/2023,TM-014    ,656,273.1,9567.0,53.0,9514.0
01/12/2023,TM-015    ,537,304.3,7743.0,21.0,7722.0
01/12/2023,TM-016    ,529,350.1,8525.0,71.0,8454.0
01/12/2023,TM-018    ,444,255.5,9791.0,67.0,9724.0
01/12/2023,TM-019    ,468,218.9,6257.0,37.0,6220.0
01/12/2023,TM-020    ,12,8.3,184.0,0.0,184.0
01/12/2023,TM-021    ,6,3.7,86.0,0.0,86.0
01/12/2023,TM-022    ,525,242.5,10058.0,29.0,10029.0
01/12/2023,TM-023    ,546,221.9,5666.0,49.0,5617.0
01/12/2023,TM-024    ,669,277.0,7458.0,44.0,7414.0
01/12/2023,TM-025    ,503,267.8,7880.0,58.0,7822.0
01/12/2023,TM-026    ,631,224.5,9149.0,22.0,9127.0
01/12/2023,TM-027    ,661,340.0,9914.0,16.0,9898.0
01/12/2023,TM-028    ,682,340.5,8363.0,49.0,8314.0
01/12/2023,TM-029    ,544,327.4,11633.0,43.0,11590.0
01/12/2023,TM-030    ,621,309.0,6862.0,56.0,6806.0
01/12/2023,TM-031    ,735,360.2,7268.0,54.0,7214.0
01/12/2023,TM-032    ,610,228.7,9959.0,73.0,9886.0
01/12/2023,TM-033    ,305,145.7,4835.0,125.0,4710.0
01/12/2023,TM-034    ,410,209.4,5030.0,89.0,4941.0
01/12/2023,TM-035    ,647,346.6,8659.0,82.0,8577.0
01/12/2023,TM-036    ,13,5.0,220.0,0.0,220.0
01/12/2023,TM-037    ,12,9.3,225.0,1.0,224.0
01/12/2023,TM-038    ,505,272.2,9542.0,64.0,9478.0
01/12/2023,TM-039    ,640,258.4,8370.0,131.0,8239.0
01/12/2023,TM-040    ,718,272.5,10509.0,27.0,10482.0
01/12/2023,TM-041    ,352,180.0,6282.0,37.0,6245.0
01/12/2023,TM-042    ,81,37.8,1030.0,2.0,1028.0
01/12/2023,TM-044    ,147,98.8,2645.0,7.0,2638.0
01/12/2023,TM-046    ,494,218.6,6332.0,340.0,5992.0
01/12/2023,TM-047    ,592,322.5,6054.0,311.0,5743.0
01/12/2023,TM-048    ,531,266.7,6176.0,328.0,5848.0
01/12/2023,TM-049    ,619,250.6,7768.0,196.0,7572.0
01/12/2023,TM-050    ,331,198.4,4497.0,141.0,4356.0
01/12/2023,TM-051    ,217,89.0,2190.0,107.0,2083.0
01/12/2023,TM-052    ,320,201.8,5127.0,243.0,4884.0
01/12/2023,TM-053    ,519,183.5,5143.0,198.0,4945.0
01/12/2023,TM-054    ,556,272.3,8109.0,203.0,7906.0
01/12/2023,TM-055    ,502,179.0,5936.0,338.0,5598.0
01/12/2023,TM-056    ,474,313.4,6427.0,180.0,6247.0
01/12/2023,TM-057    ,568,278.4,7654.0,275.0,7379.0
01/12/2023,TM-058    ,455,236.7,9268.0,200.0,9068.0
01/12/2023,TM-059    ,334,196.0,4773.0,108.0,4665.0
01/12/2023,TM-060    ,636,284.3,7272.0,152.0,7120.0
01/12/2023,TM-061    ,4,2.1,78.0,0.0,78.0
01/12/2023,TM-062    ,9,3.6,121.0,0.0,121.0
01/01/2024,AM-01     ,1591,884.1,9070.0,247.0,8823.0
01/01/2024,AM-013    ,8,4.5,168.0,19.0,149.0
01/01/2024,AM-018    ,9,3.1,130.0,24.0,106.0
01/01/2024,AM-019    ,8,3.0,130.0,21.0,109.0
01/01/2024,AM-02     ,1355,642.1,5611.0,217.0,5394.0
01/01/2024,AM-03     ,815,420.6,7796.0,663.0,7133.0
01/01/2024,AM-04     ,690,422.1,7472.0,476.0,6996.0
01/01/2024,AM-046    ,9,4.3,186.0,0.0,186.0
01/01/2024,AM-05     ,628,322.5,6646.0,403.0,6243.0
01/01/2024,AM-06     ,742,262.3,6528.0,465.0,6063.0
01/01/2024,AM-060    ,9,4.1,208.0,1.0,207.0
01/01/2024,AM-07     ,11,4.1,220.0,17.0,203.0
01/01/2024,AM-08     ,1118,735.2,5952.0,470.0,5482.0
01/01/2024,AM-09     ,616,320.6,8298.0,1229.0,7069.0
01/01/2024,AM-10     ,582,227.2,9061.0,839.0,8222.0
01/01/2024,AM-11     ,41,20.9,832.0,90.0,742.0
01/01/2024,AM-12     ,823,336.7,4586.0,724.0,3862.0
01/01/2024,AM-13     ,504,198.8,8390.0,449.0,7941.0
01/01/2024,AM-14     ,845,305.6,6464.0,580.0,5884.0
01/01/2024,AM-15     ,347,199.1,14141.0,1322.0,12819.0
01/01/2024,AM-17     ,532,233.5,12300.0,940.0,11360.0
01/01/2024,AM-18     ,600,235.6,6843.0,650.0,6193.0
01/01/2024,AM-19     ,227,140.9,6427.0,683.0,5744.0
01/01/2024,AM-20     ,647,236.8,9692.0,940.0,8752.0
01/01/2024,AM-21     ,619,306.2,9380.0,1087.0,8293.0
01/01/2024,AM-22     ,477,270.9,9163.0,822.0,8341.0
01/01/2024,AM-23     ,495,265.6,8380.0,1217.0,7163.0
01/01/2024,AM-24     ,463,224.2,8775.0,924.0,7851.0
01/01/2024,AM-25     ,607,220.0,9065.0,1206.0,7859.0
01/01/2024,AM-26     ,467,305.4,5128.0,594.0,4534.0
01/01/2024,AM-27     ,700,318.5,7783.0,687.0,7096.0
01/01/2024,AM-28     ,593,306.0,7619.0,795.0,6824.0
01/01/2024,AM-29     ,515,259.0,10104.0,873.0,9231.0
01/01/2024,AM-30     ,292,188.1,4369.0,514.0,3855.0
01/01/2024,AM-31     ,625,271.7,7705.0,857.0,6848.0
01/01/2024,AM-32     ,711,350.6,9741.0,600.0,9141.0
01/01/2024,AM-33     ,599,382.0,9972.0,706.0,9266.0
01/01/2024,AM-34     ,464,198.0,14699.0,1282.0,13417.0
01/01/2024,AM-35     ,470,257.1,6748.0,798.0,5950.0
01/01/2024,AM-36     ,530,226.4,5488.0,519.0,4969.0
01/01/2024,AM-37     ,1109,546.0,4914.0,591.0,4323.0
01/01/2024,AM-38     ,1327,662.5,4425.0,626.0,3799.0
01/01/2024,AM-39     ,31,15.7,1098.0,69.0,1029.0
01/01/2024,AM-40     ,1078,492.5,4477.0,711.0,3766.0
01/01/2024,AM-41     ,893,465.4,4851.0,308.0,4543.0
01/01/2024,AM-42     ,2194,1016.2,6758.0,296.0,6462.0
01/01/2024,AM-43     ,418,253.9,6325.0,588.0,5737.0
01/01/2024,AM-44     ,461,288.3,14609.0,2127.0,12482.0
01/01/2024,AM-45     ,611,242.6,19123.0,2233.0,16890.0
01/01/2024,AM-46     ,569,249.0,8416.0,1055.0,7361.0
01/01/2024,AM-47     ,1673,1074.3,6954.0,344.0,6610.0
01/01/2024,AM-48     ,1650,867.1,5804.0,531.0,5273.0
01/01/2024,AM-49     ,1404,584.0,3727.0,18.0,3709.0
01/01/2024,AM-50     ,1145,682.2,5389.0,23.0,5366.0
01/01/2024,AM-51     ,1252,614.8,3791.0,21.0,3770.0
01/01/2024,AM-52     ,1669,714.4,4473.0,26.0,4447.0
01/01/2024,AM-53     ,1760,769.7,7813.0,243.0,7570.0
01/01/2024,AM-54     ,790,420.6,3750.0,24.0,3726.0
01/01/2024,AM-56     ,375,231.1,10729.0,947.0,9782.0
01/01/2024,AM-57     ,544,267.2,11350.0,1438.0,9912.0
01/01/2024,AM-58     ,633,374.6,13038.0,1988.0,11050.0
01/01/2024,AM-59     ,442,227.3,14820.0,3164.0,11656.0
01/01/2024,AM-60     ,627,235.5,17154.0,1276.0,15878.0
01/01/2024,AM-62     ,640,315.3,16502.0,1491.0,15011.0
01/01/2024,AM-64     ,591,295.6,5419.0,666.0,4753.0
01/01/2024,AM-65     ,758,332.3,7058.0,610.0,6448.0
01/01/2024,AM-66     ,564,330.9,6157.0,664.0,5493.0
01/01/2024,AM-67     ,505,332.0,6577.0,638.0,5939.0
