Fecha,Efectivo,Tarifa Incompleta,Monto Tarjeta Gral,Monto Tarjeta Per,Monto Tarjeta Bpd,Recargas,Recargas Error
06/04/2023,7002,448,3279,1098,0,820,0
06/04/2023,7013,512,1779,4452,0,2114,0
06/04/2023,8848,587,2882,2501,0,2644,0
06/04/2023,11191,348,2689,4396,0,1526,0
07/04/2023,6846,470,2109,2603,0,1101,0
07/04/2023,7744,629,3392,2511,0,1281,0
07/04/2023,7781,511,2197,1318,0,1989,0
07/04/2023,5466,480,2202,1685,0,3137,0
07/04/2023,5862,368,3386,2131,0,1805,0
07/04/2023,8781,705,1197,1452,0,2742,0
07/04/2023,10461,338,1728,4118,0,1176,0
07/04/2023,9013,634,2109,1827,0,2051,0
07/04/2023,6208,611,1859,1346,0,1046,0
07/04/2023,8842,447,2934,2850,0,1998,0
07/04/2023,7435,531,1708,2779,0,3436,0
07/04/2023,5159,627,3172,1577,0,3176,0
07/04/2023,8618,300,3170,1309,0,1495,0
08/04/2023,8761,555,1225,1544,0,2753,0
08/04/2023,6289,797,2593,2612,0,2057,0
08/04/2023,9435,668,3250,3218,0,1071,0
08/04/2023,10593,532,2959,3765,0,1770,0
08/04/2023,6020,447,3381,1861,0,2059,0
08/04/2023,6225,508,2933,2468,0,1874,0
08/04/2023,11600,651,3297,1824,0,2242,0
08/04/2023,10762,371,4629,1342,0,2338,0
08/04/2023,6039,236,2644,3769,0,2256,0
08/04/2023,6368,509,1817,3160,0,3499,0
08/04/2023,5352,450,1417,956,0,2295,0
08/04/2023,6454,373,2996,4196,0,1145,0
08/04/2023,4708,488,1836,1329,0,2030,0
08/04/2023,6339,488,2943,2254,0,1518,0
09/04/2023,7598,468,2575,2025,0,2471,0
09/04/2023,7369,362,3380,1107,0,1332,0
09/04/2023,8057,737,4191,3009,0,2409,0
09/04/2023,7658,352,3205,2258,0,2024,0
09/04/2023,9778,416,1842,1004,0,1836,0
09/04/2023,9319,349,4176,3359,0,1024,0
09/04/2023,6763,394,1650,4550,0,3039,0
09/04/2023,11004,277,1377,2036,0,1102,0
09/04/2023,5322,815,2776,2697,0,2178,0
09/04/2023,10495,440,3095,3147,0,2456,0
09/04/2023,5251,515,1804,2947,0,3423,0
09/04/2023,8351,485,1047,4326,0,1061,0
09/04/2023,6247,569,1144,2859,0,2948,0
10/04/2023,9622,518,3607,1243,0,1230,0
10/04/2023,8017,316,1317,2462,0,1934,0
10/04/2023,10015,353,2631,1360,0,1633,0
10/04/2023,7510,258,4867,4728,0,2314,0
10/04/2023,4934,530,3207,1046,0,1929,0
10/04/2023,5265,436,3920,2357,0,2702,0
10/04/2023,4529,511,2585,1441,0,1503,0
10/04/2023,8924,511,3634,4291,0,778,0
10/04/2023,10734,293,2286,3421,0,1807,0
10/04/2023,7114,549,3196,4172,0,2600,0
10/04/2023,7962,671,3326,3904,0,2393,0
10/04/2023,11553,726,3032,2582,0,2319,0
10/04/2023,9798,337,2296,4248,0,1958,0
10/04/2023,6014,380,2524,2035,0,2721,0
11/04/2023,8285,632,3904,2605,0,931,0
11/04/2023,7084,245,2887,1200,0,1772,0
11/04/2023,7941,528,3897,1147,0,1963,0
11/04/2023,7406,388,1238,2257,0,1061,0
11/04/2023,4970,374,4436,2755,0,2694,0
11/04/2023,6829,419,1243,1932,0,2769,0
11/04/2023,12191,489,1290,2874,0,2472,0
11/04/2023,6118,458,1344,2286,0,3102,0
11/04/2023,8542,495,2013,2574,0,1194,0
11/04/2023,8706,293,2666,4034,0,2627,0
11/04/2023,8556,610,4013,3674,0,2597,0
11/04/2023,6231,584,1428,2176,0,2097,0
11/04/2023,6535,483,1792,3244,0,2497,0
11/04/2023,8268,660,1439,3686,0,1440,0
12/04/2023,6701,473,1720,2052,0,2401,0
12/04/2023,8384,691,3439,4129,0,1903,0
12/04/2023,4323,683,2894,3043,0,1824,0
12/04/2023,11324,526,4016,3322,0,1300,0
12/04/2023,8691,647,1097,1720,0,3213,0
12/04/2023,8331,457,3246,1490,0,1052,0
12/04/2023,9009,620,1467,3041,0,2932,0
12/04/2023,10553,448,2606,4414,0,2157,0
12/04/2023,7011,336,3210,2726,0,1516,0
12/04/2023,9954,339,1180,1632,0,1821,0
12/04/2023,9538,400,1465,4509,0,2119,0
12/04/2023,5280,520,1616,1066,0,2254,0
12/04/2023,11939,708,3097,3124,0,2189,0
12/04/2023,6918,424,2217,1305,0,2489,0
13/04/2023,8097,514,935,3729,0,2217,0
13/04/2023,5589,426,2108,3629,0,2950,0
13/04/2023,7855,285,3324,2130,0,2749,0
13/04/2023,5293,298,1271,1981,0,2315,0
13/04/2023,4834,680,1623,3541,0,2737,0
13/04/2023,7637,592,4847,1751,0,1115,0
13/04/2023,8832,479,1184,1834,0,1717,0
13/04/2023,9742,380,3490,1021,0,1366,0
13/04/2023,5992,467,3840,2767,0,1191,0
13/04/2023,6525,749,3480,1670,0,1310,0
13/04/2023,6314,452,1602,3866,0,2394,0
13/04/2023,5913,638,3195,2225,0,1403,0
13/04/2023,5307,234,1918,3882,0,2688,0
13/04/2023,8761,737,2225,1235,0,2354,0
14/04/2023,7088,480,3474,3663,0,1450,0
14/04/2023,7001,681,1328,2289,0,2649,0
14/04/2023,6461,628,2836,2519,0,2043,0
14/04/2023,6297,609,1176,3017,0,2050,0
14/04/2023,9674,357,2478,1514,0,1448,0
14/04/2023,6771,435,3681,3523,0,3113,0
14/04/2023,10479,388,2491,1871,0,2061,0
14/04/2023,6972,607,911,2225,0,2554,0
14/04/2023,5767,551,1484,4616,0,2228,0
14/04/2023,7050,597,4032,2258,0,1224,0
14/04/2023,8475,300,4260,2361,0,1855,0
14/04/2023,7061,424,2666,1389,0,3528,0
14/04/2023,10738,437,2541,3339,0,1661,0
14/04/2023,9485,444,3926,4768,0,3071,0
15/04/2023,7740,379,1308,2047,0,894,0
15/04/2023,7044,323,2519,1554,0,2926,0
15/04/2023,4714,746,2741,880,0,2574,0
15/04/2023,7658,597,2068,2836,0,1781,0
15/04/2023,5335,614,3194,3880,0,1161,0
15/04/2023,7362,652,3336,2435,0,1324,0
15/04/2023,6702,479,1739,2425,0,1860,0
15/04/2023,10018,674,831,2587,0,2711,0
15/04/2023,5854,506,3665,3759,0,1424,0
15/04/2023,7307,505,2098,3740,0,2449,0
15/04/2023,10530,732,2706,1432,0,1569,0
15/04/2023,8814,793,1782,3249,0,1496,0
15/04/2023,9154,329,3889,3621,0,1006,0
15/04/2023,8628,247,3337,2391,0,3020,0
16/04/2023,8976,685,2774,4078,0,2567,0
16/04/2023,8116,540,2452,1748,0,2662,0
16/04/2023,6818,624,2666,2509,0,2582,0
16/04/2023,6906,352,2367,2730,0,1830,0
16/04/2023,7583,449,1564,3953,0,2845,0
16/04/2023,7689,501,1985,3476,0,1015,0
16/04/2023,9299,611,2923,3582,0,1219,0
16/04/2023,7646,341,2642,3637,0,3091,0
16/04/2023,9817,436,1400,1322,0,1902,0
16/04/2023,5590,316,1234,1981,0,1039,0
16/04/2023,5259,418,2447,4436,0,1690,0
16/04/2023,5977,376,1220,4120,0,1570,0
16/04/2023,6675,613,3591,2156,0,2565,0
17/04/2023,8366,332,2060,1546,0,2145,0
17/04/2023,5857,598,3398,2334,0,1289,0
17/04/2023,7217,370,1705,1696,0,1387,0
17/04/2023,6402,464,1997,2472,0,2140,0
17/04/2023,8011,546,1272,2344,0,2551,0
17/04/2023,7759,414,2709,3421,0,1462,0
17/04/2023,4236,461,2190,1866,0,1807,0
17/04/2023,6848,320,3221,1192,0,1531,0
17/04/2023,8020,439,2745,4072,0,2339,0
17/04/2023,7647,349,2221,3399,0,1513,0
17/04/2023,7231,606,2036,1228,0,2374,0
17/04/2023,11530,647,2351,3153,0,2960,0
17/04/2023,8896,467,2585,1519,0,2386,0
17/04/2023,6952,489,2532,2206,0,1829,0
18/04/2023,8225,583,3185,2728,0,1938,0
18/04/2023,8253,512,1442,1243,0,1967,0
18/04/2023,6341,428,3298,3962,0,1772,0
18/04/2023,5987,509,2339,2031,0,1343,0
18/04/2023,7637,342,2812,2363,0,1965,0
18/04/2023,10374,528,1287,1253,0,1361,0
18/04/2023,9714,525,2684,2916,0,3035,0
18/04/2023,6663,438,2964,1441,0,2140,0
18/04/2023,8764,411,1905,1838,0,2825,0
18/04/2023,8427,517,1484,1700,0,1390,0
18/04/2023,7828,443,1871,2069,0,2044,0
18/04/2023,9057,672,2397,1873,0,3104,0
18/04/2023,6634,415,1951,3737,0,1969,0
18/04/2023,5477,623,1085,1758,0,1689,0
19/04/2023,7725,606,1771,1307,0,1837,0
19/04/2023,9275,473,1560,3565,0,2435,0
19/04/2023,7308,385,2105,1771,0,1443,0
19/04/2023,8882,367,2941,2793,0,2322,0
19/04/2023,5954,599,3105,2429,0,1619,0
19/04/2023,5974,627,3201,3590,0,2854,0
19/04/2023,6574,807,1272,2761,0,3032,0
19/04/2023,7756,711,2406,1608,0,2010,0
19/04/2023,5280,511,2675,2735,0,1110,0
19/04/2023,3858,357,2653,3599,0,1789,0
19/04/2023,8030,602,3113,1388,0,2738,0
19/04/2023,9785,416,2059,3618,0,1491,0
19/04/2023,7188,542,2857,1321,0,1588,0
19/04/2023,10553,301,2040,1324,0,1165,0
20/04/2023,6485,280,2547,2899,0,1377,0
20/04/2023,8774,667,2328,4163,0,1149,0
20/04/2023,6363,653,2617,3979,0,2372,0
20/04/2023,9441,567,2195,1456,0,2299,0
20/04/2023,8795,444,2113,2761,0,1881,0
20/04/2023,9071,412,1229,1638,0,1452,0
20/04/2023,6081,749,3060,1916,0,3145,0
20/04/2023,7541,457,3484,1736,0,2352,0
20/04/2023,9851,490,2191,2120,0,2252,0
20/04/2023,8540,545,2204,2559,0,1349,0
20/04/2023,8713,823,3287,2481,0,2139,0
20/04/2023,5978,640,4013,1213,0,1433,0
20/04/2023,9101,319,1349,1586,0,3039,0
20/04/2023,7234,516,3791,3653,0,1151,0
21/04/2023,8919,416,2462,1788,0,2471,0
21/04/2023,6693,785,2742,3531,0,1205,0
21/04/2023,6394,719,4085,2933,0,1946,0
21/04/2023,6281,413,2104,4766,0,1984,0
21/04/2023,8046,469,3926,1718,0,2994,0
21/04/2023,5210,622,2145,1389,0,2841,0
21/04/2023,6983,628,1602,3295,0,2632,0
21/04/2023,5833,635,2280,4080,0,2010,0
21/04/2023,7547,451,1181,3661,0,1921,0
21/04/2023,10523,627,1601,1032,0,1868,0
21/04/2023,7176,363,2741,3253,0,2109,0
21/04/2023,7780,405,1292,4045,0,1783,0
21/04/2023,6682,313,1639,3251,0,1813,0
21/04/2023,9119,442,1627,1617,0,3096,0
22/04/2023,10695,382,2676,1870,0,2082,0
22/04/2023,7304,321,4041,2424,0,2418,0
22/04/2023,10857,514,3542,2011,0,2416,0
22/04/2023,4344,241,3015,2293,0,2552,0
22/04/2023,7710,426,2811,2189,0,3320,0
22/04/2023,4121,284,3389,3199,0,2720,0
22/04/2023,8207,479,1637,2422,0,2238,0
22/04/2023,9153,573,2591,2563,0,2302,0
22/04/2023,6201,375,3968,2928,0,2054,0
22/04/2023,7792,632,1631,2093,0,2599,0
22/04/2023,8605,515,2569,2322,0,1613,0
22/04/2023,4674,473,2698,1893,0,2449,0
22/04/2023,8121,620,2518,1221,0,1374,0
22/04/2023,8287,380,4127,1259,0,1289,0
23/04/2023,5203,751,2438,3504,0,1787,0
23/04/2023,5698,302,3884,2788,0,2351,0
23/04/2023,8310,469,2076,1917,0,2519,0
23/04/2023,7181,517,3288,2277,0,2102,0
23/04/2023,5390,416,2809,2476,0,2158,0
23/04/2023,6485,362,2798,3368,0,2161,0
23/04/2023,6537,536,2810,2481,0,1904,0
23/04/2023,10473,288,3551,1798,0,1934,0
23/04/2023,10966,494,1943,2309,0,3405,0
23/04/2023,6684,791,2035,2926,0,2087,0
23/04/2023,5244,347,1016,2067,0,1097,0
23/04/2023,5616,463,846,3289,0,2130,0
23/04/2023,9547,288,2705,1323,0,1496,0
24/04/2023,5355,453,2156,4806,0,1847,0
24/04/2023,7871,457,2142,798,0,1201,0
24/04/2023,10456,421,3594,2848,0,1117,0
24/04/2023,5866,319,1886,2615,0,1420,0
24/04/2023,6105,376,4436,2350,0,2254,0
24/04/2023,10076,385,3790,1413,0,1783,0
24/04/2023,5377,440,1215,2310,0,1708,0
24/04/2023,10941,374,1917,3889,0,1655,0
24/04/2023,6756,563,3719,4088,0,1174,0
24/04/2023,4880,482,1400,1964,0,2233,0
24/04/2023,7929,328,3579,3631,0,2677,0
24/04/2023,8148,733,2434,2267,0,1270,0
24/04/2023,4107,613,2613,3034,0,2073,0
24/04/2023,9738,313,1251,1324,0,2895,0
25/04/2023,4845,505,1122,3585,0,2480,0
25/04/2023,9469,385,3374,1981,0,1704,0
25/04/2023,5392,345,1575,1253,0,1325,0
25/04/2023,6465,279,2117,3107,0,1857,0
25/04/2023,8279,541,1060,1983,0,1840,0
25/04/2023,11095,411,1211,1143,0,1474,0
25/04/2023,6854,500,1587,3186,0,2695,0
25/04/2023,6709,658,2201,2632,0,1736,0
25/04/2023,6590,572,1405,2469,0,1512,0
25/04/2023,6184,557,2324,2379,0,1446,0
25/04/2023,8631,390,1413,2775,0,1941,0
25/04/2023,9117,742,1273,4082,0,2094,0
25/04/2023,9043,386,3041,2452,0,2127,0
25/04/2023,9894,375,1281,2701,0,3116,0
26/04/2023,9720,486,4097,1905,0,2040,0
26/04/2023,9742,716,1834,2618,0,1172,0
26/04/2023,6182,510,2654,1504,0,3308,0
26/04/2023,11229,426,1183,3025,0,1889,0
26/04/2023,7516,285,3132,1714,0,1828,0
26/04/2023,11737,408,1171,2027,0,2222,0
26/04/2023,6607,351,3698,2602,0,1062,0
26/04/2023,6513,452,1298,3322,0,2432,0
26/04/2023,11506,497,1059,2365,0,1614,0
26/04/2023,8935,536,1375,2631,0,1466,0
26/04/2023,11809,271,3214,3147,0,2337,0
26/04/2023,12176,451,2483,2579,0,1703,0
26/04/2023,7046,475,3524,4187,0,2649,0
26/04/2023,8286,509,2011,2632,0,2371,0
27/04/2023,6357,572,2682,2531,0,2545,0
27/04/2023,10007,428,3793,2207,0,1578,0
27/04/2023,11195,425,865,1663,0,1328,0
27/04/2023,7050,402,2980,3560,0,2340,0
27/04/2023,8122,396,1235,3352,0,1718,0
27/04/2023,7981,627,2962,4120,0,2483,0
27/04/2023,8139,299,1806,2164,0,1492,0
27/04/2023,6388,582,2084,1496,0,1201,0
27/04/2023,5859,532,2693,1886,0,1180,0
27/04/2023,9062,407,1369,3405,0,2799,0
27/04/2023,8500,693,3948,3988,0,1786,0
27/04/2023,5373,366,4574,1338,0,1118,0
27/04/2023,9574,767,1400,2791,0,1240,0
27/04/2023,4757,359,2902,2571,0,973,0
28/04/2023,9777,381,1093,1849,0,1878,0
28/04/2023,4687,563,2964,2725,0,1957,0
28/04/2023,9804,565,3070,3308,0,2938,0
28/04/2023,9923,284,2746,1454,0,1237,0
28/04/2023,8269,431,1336,1513,0,2712,0
28/04/2023,5902,618,3889,1960,0,1632,0
28/04/2023,8125,592,3704,4384,0,2507,0
28/04/2023,6304,425,1784,1456,0,1555,0
28/04/2023,5407,448,4698,1314,0,2328,0
28/04/2023,8510,531,1746,3111,0,1386,0
28/04/2023,8562,443,1600,1270,0,1172,0
28/04/2023,5563,684,3624,1641,0,2553,0
28/04/2023,10183,599,2184,2397,0,1300,0
28/04/2023,5855,474,2667,1635,0,1346,0
29/04/2023,6141,587,2522,3139,0,1664,0
29/04/2023,9201,643,1697,2507,0,1149,0
29/04/2023,4696,538,1861,2487,0,1086,0
29/04/2023,7588,421,1627,3105,0,2920,0
29/04/2023,9228,639,3962,4069,0,3362,0
29/04/2023,5551,495,1637,1587,0,2756,0
29/04/2023,7617,497,2237,2894,0,1007,0
29/04/2023,5605,509,1355,2205,0,986,0
29/04/2023,8024,392,4251,2008,0,1775,0
29/04/2023,10856,236,2376,2417,0,1904,0
29/04/2023,7404,773,1665,2131,0,1369,0
29/04/2023,10717,301,3972,2170,0,1880,0
29/04/2023,6226,320,3481,2004,0,1969,0
29/04/2023,10113,400,1324,1966,0,2342,0
30/04/2023,9302,548,3339,3074,0,2826,0
30/04/2023,8343,318,2817,2048,0,1725,0
30/04/2023,5470,363,4189,1235,0,1477,0
30/04/2023,4338,679,2338,984,0,1047,0
30/04/2023,5488,378,2183,2949,0,1891,0
30/04/2023,5908,703,3481,3620,0,2309,0
30/04/2023,5903,477,3063,1249,0,1470,0
30/04/2023,8229,424,1290,1916,0,1972,0
30/04/2023,10090,358,3526,2488,0,2352,0
30/04/2023,8059,381,4263,2244,0,1599,0
30/04/2023,7983,604,4473,2393,0,3102,0
30/04/2023,9711,615,4146,4098,0,2555,0
30/04/2023,8189,665,2548,2224,0,2533,0
01/05/2023,8848,726,1688,3187,0,2172,0
01/05/2023,9108,563,1798,2317,0,2335,0
01/05/2023,8465,721,3887,3944,0,2196,0
01/05/2023,6573,479,2073,1226,0,3001,0
01/05/2023,5966,788,2674,2800,0,1067,0
01/05/2023,8224,553,1161,3633,0,2300,0
01/05/2023,5282,518,2627,2674,0,1518,0
01/05/2023,8130,401,2089,2101,0,1284,0
01/05/2023,7225,627,1761,2698,0,3504,0
01/05/2023,7512,293,3224,2429,0,1325,0
01/05/2023,5120,359,1252,3127,0,1490,0
01/05/2023,5748,433,2835,1139,0,1973,0
01/05/2023,8322,580,2834,1566,0,1972,0
01/05/2023,7279,490,2782,3069,0,2866,0
02/05/2023,8234,385,4122,2261,0,2290,0
02/05/2023,9756,325,2954,1960,0,1551,0
02/05/2023,7812,778,2935,2431,0,1337,0
02/05/2023,5550,361,3762,3424,0,2239,0
02/05/2023,7753,431,2220,1694,0,2954,0
02/05/2023,5100,712,4808,4512,0,1009,0
02/05/2023,7867,306,1872,2113,0,3194,0
02/05/2023,8585,362,1247,2917,0,1345,0
02/05/2023,5555,512,4152,1595,0,2111,0
02/05/2023,6042,601,2994,3263,0,1670,0
02/05/2023,7021,513,2646,2751,0,2669,0
02/05/2023,5425,419,3896,2152,0,2014,0
02/05/2023,8441,587,4085,2486,0,2849,0
02/05/2023,11115,351,1332,1565,0,1561,0
03/05/2023,5247,399,2549,2078,0,1834,0
03/05/2023,5354,472,1589,3829,0,1349,0
03/05/2023,9409,405,4927,1317,0,1466,0
03/05/2023,7709,513,3817,1700,0,3384,0
03/05/2023,5286,560,1700,1626,0,1907,0
03/05/2023,7558,384,1411,1252,0,1842,0
03/05/2023,5585,330,3742,2588,0,2120,0
03/05/2023,6995,584,2605,2827,0,3122,0
03/05/2023,4665,698,1934,3655,0,1761,0
03/05/2023,8185,516,2977,2938,0,2043,0
03/05/2023,8625,349,2222,3448,0,1887,0
03/05/2023,9943,440,1356,2290,0,2280,0
03/05/2023,6453,581,2525,2997,0,2057,0
03/05/2023,10188,421,3635,1269,0,1140,0
04/05/2023,7425,448,1446,3670,0,2452,0
04/05/2023,11319,453,3214,783,0,3241,0
04/05/2023,4860,593,3366,1484,0,2152,0
04/05/2023,11035,698,4199,2635,0,993,0
04/05/2023,5139,637,1635,2107,0,1953,0
04/05/2023,5965,379,1150,2228,0,1949,0
04/05/2023,8210,516,1536,3726,0,935,0
04/05/2023,10077,346,3390,2694,0,1336,0
04/05/2023,9430,375,2691,977,0,2381,0
04/05/2023,6250,396,4322,2680,0,842,0
04/05/2023,10281,651,3529,2551,0,1572,0
04/05/2023,9141,553,3948,925,0,2117,0
04/05/2023,6521,594,4404,1629,0,1846,0
04/05/2023,5853,426,1940,4236,0,2554,0
05/05/2023,8164,482,2005,3495,0,3362,0
05/05/2023,7240,477,3586,2388,0,1111,0
05/05/2023,9709,558,3748,1627,0,1884,0
05/05/2023,7705,557,2321,2255,0,2274,0
05/05/2023,6326,554,1850,1341,0,2571,0
05/05/2023,8272,287,1993,1194,0,2245,0
05/05/2023,10195,509,2458,839,0,2340,0
05/05/2023,6739,437,1895,4351,0,1041,0
05/05/2023,8569,438,1813,2899,0,2960,0
05/05/2023,9236,467,1689,1949,0,2604,0
05/05/2023,6530,574,2638,2906,0,1371,0
05/05/2023,5491,440,2986,3549,0,2059,0
05/05/2023,7186,345,3235,2071,0,1644,0
05/05/2023,8831,253,1302,3674,0,2250,0
06/05/2023,9124,410,1379,4309,0,2815,0
06/05/2023,6475,395,3043,1661,0,2068,0
06/05/2023,8635,277,1432,4721,0,920,0
06/05/2023,10213,488,1792,2186,0,2535,0
06/05/2023,8356,542,2338,2532,0,1827,0
06/05/2023,6090,592,1954,1521,0,2462,0
06/05/2023,7047,609,981,1523,0,2839,0
06/05/2023,8305,448,3461,2505,0,2816,0
06/05/2023,8408,488,2836,3218,0,1075,0
06/05/2023,5081,271,1336,1239,0,1110,0
06/05/2023,6514,367,1277,2953,0,3343,0
06/05/2023,5922,388,2199,3844,0,1046,0
06/05/2023,6374,327,3217,2312,0,3257,0
06/05/2023,9162,625,1442,1986,0,1218,0
07/05/2023,5543,399,996,3432,0,906,0
07/05/2023,5676,756,3266,4343,0,3557,0
07/05/2023,8400,304,3398,1352,0,2594,0
07/05/2023,5193,573,2286,1232,0,2613,0
07/05/2023,7586,460,3556,2794,0,2162,0
07/05/2023,6058,398,1786,3149,0,1238,0
07/05/2023,11873,511,3255,2646,0,1055,0
07/05/2023,7200,319,976,1816,0,2154,0
07/05/2023,6559,770,2784,1305,0,3274,0
07/05/2023,7458,500,1945,3701,0,2048,0
07/05/2023,9269,551,3119,2386,0,985,0
07/05/2023,7000,536,3446,2311,0,2976,0
07/05/2023,8366,389,1661,2150,0,2639,0
08/05/2023,8167,363,2769,2428,0,3063,0
08/05/2023,5123,733,1880,1427,0,1646,0
08/05/2023,7284,711,2845,2284,0,2637,0
08/05/2023,9247,495,2149,1838,0,1745,0
08/05/2023,8028,734,3962,3355,0,2759,0
08/05/2023,6865,469,2128,1384,0,3123,0
08/05/2023,8495,658,3689,1343,0,2822,0
08/05/2023,5151,562,1810,3522,0,2735,0
08/05/2023,8494,738,2510,1538,0,1436,0
08/05/2023,8964,436,2073,3872,0,2897,0
08/05/2023,6903,565,3826,2805,0,1320,0
08/05/2023,11352,670,2455,3793,0,2057,0
08/05/2023,7613,603,4013,3238,0,2948,0
09/05/2023,5994,359,3753,3539,0,1854,0
09/05/2023,9786,386,3286,3457,0,2795,0
09/05/2023,8414,400,995,2620,0,2552,0
09/05/2023,9607,303,3289,1139,0,977,0
09/05/2023,6771,674,3893,1280,0,1584,0
09/05/2023,6015,398,4335,1726,0,1948,0
09/05/2023,6750,419,2815,3145,0,2415,0
09/05/2023,5183,757,4353,1172,0,2274,0
09/05/2023,8187,531,1505,2404,0,3311,0
09/05/2023,7401,577,2978,3363,0,2380,0
09/05/2023,7280,268,3064,1125,0,2247,0
09/05/2023,5408,565,4323,1401,0,1372,0
09/05/2023,6589,399,2032,1268,0,1130,0
09/05/2023,7337,438,3201,2076,0,3069,0
09/05/2023,5008,540,2704,1168,0,1495,0
10/05/2023,6648,370,3606,2903,0,2958,0
10/05/2023,7359,292,1317,3911,0,2594,0
10/05/2023,6947,406,2466,1130,0,1463,0
10/05/2023,8827,334,4584,1984,0,3168,0
10/05/2023,6707,474,2449,1381,0,1591,0
10/05/2023,6047,586,3483,2654,0,3044,0
10/05/2023,6611,567,2063,1602,0,1873,0
10/05/2023,10179,488,2558,1347,0,1802,0
10/05/2023,9404,379,4819,2415,0,3206,0
10/05/2023,5338,652,1377,3357,0,1754,0
10/05/2023,7920,416,2182,1132,0,1996,0
10/05/2023,6683,716,2059,2725,0,2112,0
10/05/2023,6233,534,3081,1930,0,1615,0
10/05/2023,8774,456,3204,2325,0,2742,0
10/05/2023,7910,664,1355,2716,0,984,0
11/05/2023,6537,349,988,2428,0,2093,0
11/05/2023,5035,401,3900,4484,0,1978,0
11/05/2023,9489,397,3173,2627,0,1328,0
11/05/2023,6865,520,2575,2385,0,2188,0
11/05/2023,4971,343,3942,3719,0,2158,0
11/05/2023,5590,383,1069,2524,0,1821,0
11/05/2023,7141,474,3588,3191,0,1979,0
11/05/2023,6306,589,2752,2778,0,1173,0
11/05/2023,9539,382,2250,4141,0,1586,0
11/05/2023,8726,387,2959,2029,0,1113,0
11/05/2023,7381,573,3970,2606,0,1636,0
11/05/2023,9654,371,2403,2222,0,2594,0
11/05/2023,4882,377,1266,1346,0,2083,0
11/05/2023,9474,332,1481,783,0,2770,0
11/05/2023,7440,600,1581,2297,0,1449,0
12/05/2023,7242,459,3257,2286,0,3222,0
12/05/2023,10970,406,1300,3013,0,1315,0
12/05/2023,11537,546,1524,1703,0,2989,0
12/05/2023,5351,582,2141,3009,0,2143,0
12/05/2023,7418,729,2139,3168,0,2238,0
12/05/2023,5555,371,2442,1994,0,3539,0
12/05/2023,8005,567,1779,2058,0,2142,0
12/05/2023,10027,535,1267,2792,0,2622,0
12/05/2023,9982,582,1367,1678,0,1533,0
12/05/2023,4794,640,3199,1069,0,2074,0
12/05/2023,6816,496,1120,1989,0,2236,0
12/05/2023,6129,377,1390,1954,0,1254,0
12/05/2023,6698,424,2477,3078,0,2193,0
12/05/2023,8669,429,1044,3695,0,2624,0
12/05/2023,5473,618,2554,3569,0,1239,0
13/05/2023,6137,720,1291,4264,0,1313,0
13/05/2023,6341,412,2444,2769,0,1307,0
13/05/2023,5781,666,4644,2533,0,2868,0
13/05/2023,6781,406,4508,2087,0,784,0
13/05/2023,12221,396,1355,2156,0,1408,0
13/05/2023,7622,767,2597,2213,0,1087,0
13/05/2023,6764,459,2866,2302,0,1728,0
13/05/2023,7864,464,2052,4227,0,2046,0
13/05/2023,7638,466,3447,2809,0,1772,0
13/05/2023,6806,677,3757,1803,0,2187,0
13/05/2023,6896,437,1030,2911,0,2882,0
13/05/2023,7170,386,2243,1155,0,2812,0
13/05/2023,6801,332,4206,1238,0,2329,0
13/05/2023,10228,688,1684,1358,0,3206,0
13/05/2023,9483,429,4213,1475,0,1604,0
14/05/2023,9454,339,1472,2910,0,1294,0
14/05/2023,4699,429,3424,1999,0,2434,0
14/05/2023,4793,596,2632,2887,0,2100,0
14/05/2023,9261,627,793,3555,0,1084,0
14/05/2023,4825,492,1510,1093,0,2097,0
14/05/2023,9852,407,3541,2567,0,1641,0
14/05/2023,7054,773,1904,4011,0,1109,0
14/05/2023,8424,463,2272,2847,0,1390,0
14/05/2023,9619,288,1129,1539,0,1192,0
14/05/2023,7501,375,3621,4890,0,1396,0
14/05/2023,9196,353,1667,3490,0,2451,0
14/05/2023,9916,382,3839,3311,0,2790,0
14/05/2023,8685,385,3560,2330,0,2554,0
15/05/2023,6281,273,4417,3199,0,2225,0
15/05/2023,7385,441,2219,3649,0,1207,0
15/05/2023,8889,637,3184,1308,0,1566,0
15/05/2023,6895,844,3133,1471,0,2079,0
15/05/2023,4908,631,2796,2414,0,1862,0
15/05/2023,9756,426,2788,1618,0,2924,0
15/05/2023,8492,393,2227,2232,0,1025,0
15/05/2023,4596,472,1575,1779,0,918,0
15/05/2023,4672,788,3500,1895,0,1071,0
15/05/2023,5776,595,2268,2148,0,2428,0
15/05/2023,5266,708,2983,3547,0,1102,0
15/05/2023,6138,522,1450,3301,0,3431,0
15/05/2023,9548,411,1718,2768,0,1154,0
15/05/2023,8782,382,2909,2946,0,1659,0
15/05/2023,9883,344,1682,1600,0,1456,0
16/05/2023,5904,692,3649,3455,0,2709,0
16/05/2023,6255,733,1608,1597,0,3063,0
16/05/2023,4590,507,2344,2418,0,1137,0
16/05/2023,8245,638,3849,2891,0,2646,0
16/05/2023,8492,716,2313,2666,0,1561,0
16/05/2023,5192,442,4179,3260,0,1060,0
16/05/2023,7980,527,2809,3527,0,1405,0
16/05/2023,6207,345,3011,2157,0,1872,0
16/05/2023,9495,381,3489,3204,0,1879,0
16/05/2023,7439,508,2907,3966,0,2709,0
