Fecha,Efectivo,Tarifa Incompleta,Monto Tarjeta Gral,Monto Tarjeta Per,Monto Tarjeta Bpd,Recargas,Recargas Error
17/09/2023,7044,374,1796,1395,0,1945,0
17/09/2023,6285,552,2386,1501,0,2014,0
17/09/2023,7065,562,2162,2950,0,2341,0
17/09/2023,7144,468,3794,3620,0,2999,0
17/09/2023,7460,365,1582,2430,0,1666,0
17/09/2023,5442,602,2150,2561,0,1049,0
17/09/2023,7690,435,1676,1002,0,1569,0
17/09/2023,8276,696,3095,2703,0,1301,0
17/09/2023,5467,686,1752,1306,0,2061,0
17/09/2023,7113,344,3606,1192,0,2446,0
17/09/2023,8203,521,3398,3608,0,1256,0
18/09/2023,7377,477,3916,2643,0,1093,0
18/09/2023,9655,635,3290,2478,0,2778,0
18/09/2023,9762,414,2398,3828,0,2727,0
18/09/2023,5142,366,3824,1542,0,1153,0
18/09/2023,6694,386,2401,2632,0,2322,0
18/09/2023,9153,628,2305,1554,0,1791,0
18/09/2023,8842,502,2641,2511,0,1895,0
18/09/2023,9732,505,2076,1466,0,2750,0
18/09/2023,5083,579,2795,3562,0,1962,0
18/09/2023,6756,313,1834,3764,0,1119,0
18/09/2023,7044,550,3702,2841,0,1916,0
18/09/2023,6349,507,2740,1520,0,2793,0
18/09/2023,9139,601,1768,2943,0,2419,0
19/09/2023,8803,313,1699,3005,0,1245,0
19/09/2023,8310,300,2365,3492,0,2656,0
19/09/2023,8888,456,2248,1007,0,2982,0
19/09/2023,5200,423,1515,3681,0,2530,0
19/09/2023,5684,421,3675,1586,0,2564,0
19/09/2023,8548,473,3443,3001,0,1942,0
19/09/2023,7963,673,1670,1780,0,1479,0
19/09/2023,8111,563,3337,1247,0,2911,0
19/09/2023,8299,340,2006,1171,0,2205,0
19/09/2023,6488,638,2700,3729,0,2510,0
19/09/2023,5818,431,1119,2090,0,1898,0
19/09/2023,6111,447,1471,1900,0,1511,0
19/09/2023,8223,514,1659,1902,0,1785,0
20/09/2023,8269,476,1505,3585,0,2361,0
20/09/2023,8324,431,1001,3993,0,2374,0
20/09/2023,8038,694,3571,1243,0,2759,0
20/09/2023,7274,627,3310,3520,0,2965,0
20/09/2023,9491,651,1556,1212,0,1067,0
20/09/2023,5805,490,1185,3420,0,1827,0
20/09/2023,6922,519,1650,3777,0,2903,0
20/09/2023,7665,315,1894,1560,0,1985,0
20/09/2023,5648,413,2878,2514,0,1476,0
20/09/2023,8364,399,2848,2484,0,1444,0
20/09/2023,6616,625,2638,2698,0,2735,0
20/09/2023,7089,686,2308,1651,0,1721,0
20/09/2023,7307,678,3205,3204,0,2597,0
21/09/2023,8880,681,3752,2116,0,2370,0
21/09/2023,7318,682,3022,1437,0,2529,0
21/09/2023,5206,546,3026,1195,0,1063,0
21/09/2023,8711,497,3154,3882,0,1879,0
21/09/2023,5698,468,2121,2809,0,1913,0
21/09/2023,7023,611,1962,1671,0,2569,0
21/09/2023,8257,582,1405,2195,0,1052,0
21/09/2023,5978,429,3261,1958,0,2004,0
21/09/2023,5102,420,2609,1848,0,2940,0
21/09/2023,9360,361,3927,1011,0,2949,0
21/09/2023,9659,684,3049,1090,0,2560,0
21/09/2023,8549,505,3594,2745,0,2713,0
21/09/2023,9600,625,2656,1206,0,2552,0
22/09/2023,8178,302,1246,3438,0,1674,0
22/09/2023,7748,537,3820,1083,0,2799,0
22/09/2023,6502,410,1165,1322,0,1190,0
22/09/2023,6675,592,2130,3734,0,1091,0
22/09/2023,9703,368,2019,3983,0,1908,0
22/09/2023,9284,690,1001,2488,0,1743,0
22/09/2023,6424,646,3128,2744,0,1403,0
22/09/2023,7767,339,2908,3064,0,2047,0
22/09/2023,9241,427,2726,1682,0,1110,0
22/09/2023,7528,678,2661,2303,0,2071,0
22/09/2023,6142,412,2506,3880,0,2121,0
22/09/2023,9864,633,3167,1375,0,1531,0
22/09/2023,6895,465,1961,3414,0,1437,0
23/09/2023,6184,446,1851,2259,0,1709,0
23/09/2023,6120,675,1603,3531,0,1993,0
23/09/2023,8478,493,2808,1273,0,1276,0
23/09/2023,9850,685,2772,3682,0,1426,0
23/09/2023,7876,380,3694,1698,0,1994,0
23/09/2023,6481,651,3493,1429,0,1020,0
23/09/2023,5844,573,1636,3491,0,1583,0
23/09/2023,8227,674,1763,2315,0,1051,0
23/09/2023,8148,551,3348,2879,0,2947,0
23/09/2023,7305,579,2688,1464,0,2217,0
23/09/2023,7927,326,1388,1511,0,2180,0
23/09/2023,6824,588,2363,1011,0,1957,0
23/09/2023,8292,452,1705,2618,0,2709,0
24/09/2023,5026,410,1494,3169,0,1426,0
24/09/2023,8432,359,3584,2391,0,1917,0
24/09/2023,7849,567,2872,1798,0,2283,0
24/09/2023,9379,476,2868,1531,0,1327,0
24/09/2023,5468,503,3982,1684,0,1499,0
24/09/2023,6351,489,2024,1362,0,1256,0
24/09/2023,8325,465,2602,2860,0,1869,0
24/09/2023,9377,674,2437,2981,0,2526,0
24/09/2023,7816,530,2250,3908,0,1606,0
24/09/2023,6571,556,3143,1279,0,2074,0
24/09/2023,7110,431,1004,3493,0,1374,0
24/09/2023,7038,687,3469,2802,0,1881,0
25/09/2023,9517,304,1537,1479,0,1582,0
25/09/2023,6023,547,2275,2055,0,2688,0
25/09/2023,7118,581,2373,2035,0,1701,0
25/09/2023,6187,609,2463,1807,0,1168,0
25/09/2023,7570,337,2441,2754,0,2337,0
25/09/2023,9666,308,1744,3591,0,2505,0
25/09/2023,8698,420,3187,1933,0,1745,0
25/09/2023,8755,550,2416,2933,0,2110,0
25/09/2023,5906,525,1874,3944,0,2687,0
25/09/2023,7913,672,1916,2302,0,2572,0
25/09/2023,7317,547,2312,2365,0,2386,0
25/09/2023,7280,645,2806,3787,0,2805,0
26/09/2023,7644,367,2897,1390,0,1774,0
26/09/2023,9197,519,2861,2534,0,2923,0
26/09/2023,7914,470,3550,1425,0,2754,0
26/09/2023,8447,323,2914,2216,0,1925,0
26/09/2023,5800,456,1708,1262,0,2697,0
26/09/2023,5343,349,1340,1348,0,1408,0
26/09/2023,6654,379,1560,3240,0,2387,0
26/09/2023,9557,574,2394,1346,0,1970,0
26/09/2023,7667,622,1104,3180,0,1464,0
26/09/2023,6828,528,2456,2389,0,2499,0
26/09/2023,5182,378,2648,1893,0,2642,0
26/09/2023,9747,460,3779,1317,0,2496,0
26/09/2023,7164,685,1943,2888,0,2019,0
27/09/2023,6739,353,2276,2522,0,2643,0
27/09/2023,9982,519,1476,1062,0,1312,0
27/09/2023,5000,550,1450,1415,0,2109,0
27/09/2023,9263,499,2136,2880,0,2946,0
27/09/2023,6742,343,2388,1019,0,1775,0
27/09/2023,9442,424,1207,2440,0,2329,0
27/09/2023,6266,411,2765,3713,0,1984,0
27/09/2023,9702,533,3196,2194,0,1163,0
27/09/2023,7539,392,3682,2416,0,1088,0
27/09/2023,9195,597,3968,1826,0,1531,0
27/09/2023,8412,323,2300,3666,0,1301,0
27/09/2023,9001,528,2464,3253,0,2878,0
27/09/2023,6205,384,1373,2932,0,1540,0
28/09/2023,5526,630,3400,1129,0,2681,0
28/09/2023,7241,412,3120,3066,0,1702,0
28/09/2023,6598,614,3918,3359,0,2286,0
28/09/2023,6119,456,3067,2672,0,2322,0
28/09/2023,6622,548,2482,3488,0,1529,0
28/09/2023,5938,503,3578,1974,0,1615,0
28/09/2023,7824,527,2208,2911,0,1384,0
28/09/2023,7204,355,2465,1839,0,2700,0
28/09/2023,7913,369,1681,3685,0,2782,0
28/09/2023,6436,639,1242,3282,0,2017,0
28/09/2023,8882,585,3407,1909,0,1049,0
28/09/2023,9411,345,2091,2603,0,1744,0
28/09/2023,8433,390,3202,3534,0,1105,0
29/09/2023,9652,410,1191,3841,0,2430,0
29/09/2023,6744,559,3928,2294,0,1372,0
29/09/2023,6890,413,1465,2213,0,2615,0
29/09/2023,5074,327,2739,3462,0,2090,0
29/09/2023,9289,634,3100,1114,0,1150,0
29/09/2023,6190,640,3343,3232,0,2619,0
29/09/2023,6660,354,1766,3050,0,2885,0
29/09/2023,6482,641,1651,3504,0,1488,0
29/09/2023,9372,564,1043,3454,0,2284,0
29/09/2023,6243,562,3932,2787,0,2616,0
29/09/2023,8699,567,1952,1752,0,2028,0
29/09/2023,8232,390,1777,3342,0,2586,0
29/09/2023,7823,364,2690,3796,0,2494,0
29/09/2023,6993,635,1893,3367,0,2886,0
30/09/2023,6562,459,2371,3919,0,1035,0
30/09/2023,8470,385,1783,1591,0,2944,0
30/09/2023,5895,521,3887,1486,0,2002,0
30/09/2023,9565,644,2768,3343,0,2963,0
30/09/2023,6205,434,1888,3875,0,2844,0
30/09/2023,6707,401,1623,3789,0,1025,0
30/09/2023,6023,592,1573,3367,0,2498,0
30/09/2023,6893,532,1407,2586,0,2478,0
30/09/2023,6382,478,1154,3658,0,2849,0
30/09/2023,8677,363,2179,2536,0,2658,0
30/09/2023,6118,617,2528,1642,0,2538,0
30/09/2023,7649,562,3195,1270,0,2006,0
01/10/2023,8887,691,3087,2786,0,2727,0
01/10/2023,8360,554,1198,3686,0,1237,0
01/10/2023,7969,445,3866,2712,0,1465,0
01/10/2023,5849,366,1076,1149,0,2046,0
01/10/2023,6171,467,3037,3120,0,1690,0
01/10/2023,5870,330,2537,3084,0,1779,0
01/10/2023,6759,444,3807,2556,0,1878,0
01/10/2023,8687,546,2574,2452,0,1319,0
01/10/2023,5148,531,1915,1244,0,1119,0
01/10/2023,8438,562,1880,3061,0,1538,0
01/10/2023,6541,602,1626,3327,0,1481,0
01/10/2023,9648,330,3744,3244,0,1134,0
02/10/2023,8106,644,3020,2540,0,2538,0
02/10/2023,8565,405,1738,1449,0,1458,0
02/10/2023,5251,685,1495,1115,0,2857,0
02/10/2023,9281,429,1601,1250,0,2334,0
02/10/2023,7205,544,3777,1361,0,2238,0
02/10/2023,5611,521,3100,1371,0,2754,0
02/10/2023,8240,637,3943,3126,0,2917,0
02/10/2023,7408,497,1253,3001,0,1439,0
02/10/2023,7799,590,2224,2139,0,1533,0
02/10/2023,6918,511,1220,3029,0,2254,0
02/10/2023,8312,510,2516,1239,0,2666,0
02/10/2023,5864,531,1518,2236,0,2338,0
03/10/2023,7736,377,1701,3413,0,2467,0
03/10/2023,5661,437,1142,1707,0,2344,0
03/10/2023,9781,544,1987,1327,0,1712,0
03/10/2023,6971,529,2784,3978,0,1505,0
03/10/2023,6723,524,3605,2755,0,1542,0
03/10/2023,8364,674,3754,2870,0,2820,0
03/10/2023,5009,483,2180,1022,0,1282,0
03/10/2023,5413,616,3273,1176,0,1247,0
03/10/2023,5661,467,1348,2777,0,2354,0
03/10/2023,5042,428,1847,1262,0,1303,0
03/10/2023,9731,617,1666,1257,0,1710,0
03/10/2023,6921,542,3619,2346,0,2348,0
04/10/2023,8177,321,1790,2696,0,1954,0
04/10/2023,8380,691,3729,1144,0,1864,0
04/10/2023,7466,698,1885,2094,0,1769,0
04/10/2023,9911,569,3563,2520,0,1172,0
04/10/2023,9731,569,3736,2349,0,2953,0
04/10/2023,7541,501,2209,2011,0,2312,0
04/10/2023,9179,449,1023,2884,0,2849,0
04/10/2023,7196,321,2911,1959,0,2933,0
04/10/2023,8738,483,1045,1660,0,1245,0
04/10/2023,9323,394,2760,2229,0,2174,0
04/10/2023,6620,487,1633,3116,0,2638,0
04/10/2023,5306,324,1306,3603,0,1943,0
04/10/2023,7404,457,2001,2242,0,1410,0
05/10/2023,7943,513,3379,3293,0,2225,0
05/10/2023,9286,387,3467,1679,0,1639,0
05/10/2023,5802,528,1552,3347,0,1898,0
05/10/2023,9250,389,1717,1757,0,2461,0
05/10/2023,7576,670,1044,1103,0,2956,0
05/10/2023,8647,545,3592,2779,0,1287,0
05/10/2023,6099,582,2805,2196,0,1667,0
05/10/2023,5532,542,2581,2366,0,1615,0
05/10/2023,6936,510,1239,1797,0,2554,0
05/10/2023,9401,677,2630,3517,0,2608,0
05/10/2023,5263,367,2549,1110,0,2055,0
05/10/2023,5883,375,2263,2097,0,2625,0
05/10/2023,5761,565,3936,1221,0,1133,0
06/10/2023,5580,529,1527,2081,0,2050,0
06/10/2023,7970,454,3192,1134,0,1745,0
06/10/2023,6656,399,1780,3123,0,2252,0
06/10/2023,6046,545,1623,2055,0,2655,0
06/10/2023,7402,494,3951,2302,0,2634,0
06/10/2023,5692,391,3047,2010,0,1763,0
06/10/2023,8911,661,2590,1811,0,1813,0
06/10/2023,8431,621,3478,3698,0,1764,0
06/10/2023,7396,660,3447,1519,0,2332,0
06/10/2023,7174,549,2089,2771,0,1707,0
06/10/2023,6670,607,2830,1081,0,2899,0
06/10/2023,5466,569,1403,2234,0,1756,0
06/10/2023,6898,676,1025,1091,0,2801,0
07/10/2023,5428,473,1002,3729,0,1435,0
07/10/2023,7309,616,3654,1958,0,1097,0
07/10/2023,9910,391,2363,1827,0,1663,0
07/10/2023,8875,439,1113,2516,0,1837,0
07/10/2023,9334,477,1442,2098,0,2512,0
07/10/2023,8939,589,2532,1272,0,2007,0
07/10/2023,6199,499,3707,1867,0,1464,0
07/10/2023,8740,457,3483,3038,0,2856,0
07/10/2023,9588,323,3110,2848,0,1594,0
07/10/2023,9970,478,2417,3403,0,1481,0
07/10/2023,5664,352,3504,2579,0,2393,0
07/10/2023,5691,469,2180,2666,0,2960,0
07/10/2023,8038,640,1072,1781,0,1919,0
08/10/2023,9959,452,3486,1375,0,1875,0
08/10/2023,5238,663,1609,1492,0,1669,0
08/10/2023,6246,568,1855,2063,0,2804,0
08/10/2023,8357,559,1759,3454,0,2965,0
08/10/2023,9097,423,3859,1149,0,1033,0
08/10/2023,5503,506,1669,2754,0,2615,0
08/10/2023,7256,497,1950,2183,0,2722,0
08/10/2023,6798,530,3853,2377,0,2525,0
08/10/2023,9706,615,2285,2396,0,2912,0
08/10/2023,5290,539,1587,2111,0,1848,0
08/10/2023,9514,480,3851,1173,0,1890,0
08/10/2023,7270,628,1005,3636,0,1663,0
09/10/2023,7577,311,2721,2765,0,1326,0
09/10/2023,7859,563,2216,3250,0,1752,0
09/10/2023,7201,487,3679,3880,0,2588,0
09/10/2023,7349,605,2531,1347,0,2457,0
09/10/2023,8513,514,3780,1668,0,1744,0
09/10/2023,5973,654,2306,2739,0,2803,0
09/10/2023,5454,530,2681,3120,0,1439,0
09/10/2023,6914,514,1252,3930,0,1673,0
09/10/2023,6894,318,1418,3756,0,2985,0
09/10/2023,7734,338,2045,3054,0,1878,0
09/10/2023,9812,586,3366,1716,0,1014,0
09/10/2023,5622,362,1268,3571,0,1525,0
09/10/2023,8721,464,1002,2826,0,1535,0
09/10/2023,9900,367,2459,2320,0,1760,0
10/10/2023,9474,567,3284,1613,0,1926,0
10/10/2023,9726,675,1198,1939,0,1379,0
10/10/2023,8636,445,2301,2641,0,2170,0
10/10/2023,5685,439,2709,3015,0,1200,0
10/10/2023,8794,476,2428,3511,0,1570,0
10/10/2023,7174,639,2880,1522,0,2777,0
10/10/2023,6342,658,3059,2420,0,1153,0
10/10/2023,7188,638,2142,2106,0,1688,0
10/10/2023,7423,424,2165,1803,0,2123,0
10/10/2023,8677,398,1855,3034,0,1569,0
10/10/2023,9356,373,2750,1866,0,1431,0
10/10/2023,7346,562,3241,1604,0,2508,0
10/10/2023,7969,659,2555,2410,0,2129,0
11/10/2023,6661,563,2923,3267,0,1653,0
11/10/2023,8636,326,2136,2157,0,1300,0
11/10/2023,8083,685,3650,3789,0,1740,0
11/10/2023,5218,353,2365,3365,0,2904,0
11/10/2023,7949,408,1318,3762,0,1153,0
11/10/2023,6315,374,2573,1593,0,1937,0
11/10/2023,8175,453,2429,2672,0,2245,0
11/10/2023,5045,528,2390,3380,0,2060,0
11/10/2023,6907,332,3393,2420,0,2406,0
11/10/2023,5268,678,2352,2889,0,2452,0
11/10/2023,6520,671,1406,2051,0,1798,0
11/10/2023,6934,640,3433,3815,0,1882,0
11/10/2023,9225,390,2890,3674,0,2856,0
12/10/2023,8435,553,2405,1583,0,1324,0
12/10/2023,8343,649,2060,1752,0,2789,0
12/10/2023,7638,563,2147,1033,0,2457,0
12/10/2023,6142,656,1018,3977,0,2893,0
12/10/2023,6043,327,1564,3915,0,1696,0
12/10/2023,7318,501,1393,2418,0,1027,0
12/10/2023,5982,525,3395,2331,0,2021,0
12/10/2023,9307,579,3317,1638,0,2311,0
12/10/2023,6468,496,3471,1506,0,2174,0
12/10/2023,9463,604,1501,1834,0,2266,0
12/10/2023,8154,658,2730,1176,0,1292,0
12/10/2023,8571,567,3674,1323,0,1109,0
12/10/2023,7869,588,3590,3563,0,2577,0
13/10/2023,6267,325,3015,3324,0,1602,0
13/10/2023,6472,427,3799,3573,0,1453,0
13/10/2023,5229,431,1323,3107,0,2504,0
13/10/2023,8941,417,1408,2973,0,2512,0
13/10/2023,6032,439,3137,2396,0,2595,0
13/10/2023,5414,418,3996,3461,0,1339,0
13/10/2023,6595,565,2068,1893,0,1992,0
13/10/2023,6056,377,3872,3611,0,2810,0
13/10/2023,9696,403,2782,2986,0,2423,0
13/10/2023,5578,410,3525,3662,0,2278,0
13/10/2023,5212,305,1704,1837,0,1510,0
13/10/2023,5881,445,1634,1175,0,2980,0
13/10/2023,9570,494,3050,2883,0,1006,0
14/10/2023,7440,649,2303,3992,0,2693,0
14/10/2023,9920,477,3030,1607,0,2712,0
14/10/2023,8052,377,2031,3001,0,2364,0
14/10/2023,9829,339,3727,1315,0,1980,0
14/10/2023,8657,349,3448,2250,0,1202,0
14/10/2023,8499,695,1974,3308,0,1498,0
14/10/2023,6220,356,2315,2440,0,1963,0
14/10/2023,9779,321,3792,1970,0,2450,0
14/10/2023,8007,450,2968,2808,0,1474,0
14/10/2023,8459,418,3314,2379,0,2147,0
14/10/2023,6853,643,2578,3224,0,1916,0
14/10/2023,9934,492,3808,3604,0,1964,0
14/10/2023,8682,492,2426,1515,0,1324,0
15/10/2023,5290,434,2040,3451,0,1778,0
15/10/2023,6340,618,1847,2513,0,1774,0
15/10/2023,6314,512,3861,2893,0,1341,0
15/10/2023,8228,334,2069,2057,0,2646,0
15/10/2023,8364,339,3324,1165,0,2503,0
15/10/2023,8493,547,3394,2559,0,2691,0
15/10/2023,8806,529,3462,2547,0,2814,0
15/10/2023,8985,420,3106,3543,0,1874,0
15/10/2023,7427,447,1950,2961,0,1273,0
15/10/2023,6682,580,2333,1912,0,1552,0
15/10/2023,8711,505,1115,1724,0,1258,0
15/10/2023,8113,334,2454,2370,0,1201,0
15/10/2023,7938,445,1285,3774,0,2618,0
16/10/2023,8185,514,1218,2622,0,1871,0
16/10/2023,9965,384,1364,3871,0,1464,0
16/10/2023,9388,501,2824,2530,0,2780,0
16/10/2023,5548,514,3873,2988,0,1793,0
16/10/2023,5326,330,3872,3690,0,2950,0
16/10/2023,5401,651,1165,1978,0,2680,0
16/10/2023,5194,492,1331,2888,0,1074,0
16/10/2023,8595,358,2831,2309,0,1535,0
16/10/2023,9260,573,2434,3054,0,1933,0
16/10/2023,5370,348,1577,2673,0,2275,0
16/10/2023,6189,597,3778,1120,0,2249,0
16/10/2023,5699,683,2270,3131,0,2682,0
16/10/2023,6234,540,2632,1680,0,1122,0
17/10/2023,7047,452,3210,2804,0,2979,0
17/10/2023,5733,442,1601,3155,0,1358,0
17/10/2023,5978,446,2444,2058,0,2927,0
17/10/2023,8963,302,3986,2478,0,1662,0
17/10/2023,7147,623,3647,2595,0,2426,0
17/10/2023,6706,312,2072,2203,0,1325,0
17/10/2023,5295,434,1873,2373,0,1955,0
17/10/2023,5817,343,3812,2626,0,1255,0
17/10/2023,8123,513,2542,2134,0,2485,0
17/10/2023,8584,666,1389,3338,0,2202,0
17/10/2023,5100,312,3855,2499,0,2150,0
17/10/2023,8799,321,3409,2430,0,1551,0
17/10/2023,9331,506,2196,1297,0,2308,0
18/10/2023,8369,642,2498,1960,0,2190,0
18/10/2023,8405,499,1805,2864,0,1426,0
18/10/2023,5975,362,1230,3476,0,1928,0
18/10/2023,9130,328,1018,3582,0,2980,0
18/10/2023,8705,566,2494,2952,0,2830,0
18/10/2023,5016,355,3869,3601,0,2040,0
18/10/2023,8532,359,2977,2888,0,1234,0
18/10/2023,7034,571,2827,2656,0,2158,0
18/10/2023,6853,329,3011,2575,0,2171,0
18/10/2023,6701,312,3828,1885,0,1169,0
18/10/2023,9744,516,3317,1367,0,1074,0
18/10/2023,9358,552,1326,3355,0,1830,0
18/10/2023,9540,521,3393,3654,0,1752,0
19/10/2023,9308,628,2802,2306,0,2182,0
19/10/2023,8455,502,1966,1305,0,2034,0
19/10/2023,9311,339,3985,2265,0,2088,0
19/10/2023,9658,607,3858,3078,0,1876,0
19/10/2023,5752,378,3048,2613,0,1701,0
19/10/2023,5834,349,3563,3145,0,1525,0
19/10/2023,9173,366,1064,1526,0,2781,0
19/10/2023,9125,691,2451,2963,0,2153,0
19/10/2023,8485,522,2894,2514,0,2421,0
19/10/2023,6808,538,1929,2942,0,2286,0
19/10/2023,9593,642,2984,2676,0,2839,0
19/10/2023,7156,438,1009,2579,0,2928,0
19/10/2023,6870,338,2828,2205,0,2634,0
19/10/2023,8190,497,2120,2325,0,1253,0
20/10/2023,9607,691,2668,2736,0,2154,0
20/10/2023,9688,596,2052,3267,0,1240,0
20/10/2023,5092,536,2887,3721,0,2590,0
20/10/2023,7667,429,1825,2278,0,1091,0
20/10/2023,9360,678,2267,2084,0,1517,0
20/10/2023,5111,487,3470,2656,0,2629,0
20/10/2023,5101,695,1690,1106,0,2006,0
20/10/2023,9441,617,3486,1858,0,2435,0
20/10/2023,9463,605,3432,3931,0,2276,0
20/10/2023,9429,457,3760,3317,0,2838,0
20/10/2023,9420,574,2167,1315,0,1782,0
20/10/2023,8809,572,3560,3583,0,2661,0
20/10/2023,5332,361,1785,3574,0,1887,0
21/10/2023,9217,658,1691,3644,0,1554,0
21/10/2023,7721,338,1317,1116,0,1374,0
21/10/2023,8948,460,1956,1841,0,1018,0
21/10/2023,9209,646,3682,2366,0,2947,0
21/10/2023,8162,502,2218,2566,0,1250,0
21/10/2023,6650,485,1062,2273,0,1753,0
21/10/2023,8259,384,1689,2247,0,1805,0
21/10/2023,8815,317,2826,1142,0,1834,0
21/10/2023,7157,503,3149,2983,0,1030,0
21/10/2023,6053,513,3772,1901,0,2893,0
21/10/2023,9710,430,3846,3407,0,1394,0
21/10/2023,7065,536,3683,1528,0,2575,0
21/10/2023,8212,301,3832,2196,0,1991,0
22/10/2023,6622,517,1705,3369,0,2481,0
22/10/2023,5393,679,2741,3130,0,1173,0
22/10/2023,9908,345,1818,3948,0,2365,0
22/10/2023,9120,635,3619,3850,0,2027,0
22/10/2023,5257,638,1847,1132,0,2864,0
22/10/2023,9678,489,3814,2308,0,2606,0
22/10/2023,7245,562,2472,1075,0,2056,0
22/10/2023,6786,301,2764,1415,0,1951,0
22/10/2023,5654,673,3325,1778,0,1985,0
22/10/2023,8576,621,2008,3591,0,2611,0
22/10/2023,7615,657,3091,3106,0,1691,0
22/10/2023,9342,579,1296,2144,0,1636,0
22/10/2023,7366,534,3449,1617,0,1665,0
23/10/2023,6529,366,3739,1874,0,1607,0
23/10/2023,9319,650,3292,3817,0,2498,0
23/10/2023,8243,615,3894,2032,0,2065,0
23/10/2023,9334,392,2453,2697,0,1135,0
23/10/2023,6913,340,3133,2314,0,2902,0
23/10/2023,8712,613,1335,2837,0,2026,0
23/10/2023,8125,512,3828,1359,0,2736,0
23/10/2023,7293,700,1704,3571,0,1471,0
23/10/2023,6537,548,3906,3610,0,2714,0
23/10/2023,9042,382,3576,1831,0,1545,0
23/10/2023,7886,538,2407,3233,0,1618,0
23/10/2023,7358,397,1682,1045,0,1347,0
23/10/2023,9811,366,1114,1821,0,1917,0
24/10/2023,8673,695,3619,1073,0,1456,0
24/10/2023,6960,619,2313,2217,0,1202,0
24/10/2023,8376,590,2063,2187,0,1360,0
24/10/2023,9706,546,3487,3252,0,2846,0
24/10/2023,5026,638,2147,1009,0,2054,0
24/10/2023,9069,421,2501,3822,0,2435,0
24/10/2023,8740,613,1320,3534,0,1360,0
24/10/2023,8773,654,1889,1351,0,2972,0
24/10/2023,7359,485,3695,1742,0,1790,0
24/10/2023,8538,419,3810,1033,0,2033,0
24/10/2023,9695,467,2736,1942,0,2104,0
24/10/2023,5911,621,1589,2062,0,1580,0
24/10/2023,6726,595,1290,1644,0,2752,0
25/10/2023,8291,380,1718,3494,0,2587,0
25/10/2023,9130,410,1334,1085,0,2443,0
25/10/2023,6544,561,1851,1910,0,2955,0
25/10/2023,5576,574,1996,1469,0,2100,0
25/10/2023,7096,651,1597,1417,0,2863,0
25/10/2023,5013,421,3229,3928,0,2293,0
25/10/2023,5791,443,3397,2049,0,1805,0
25/10/2023,5275,571,1456,1381,0,2895,0
25/10/2023,7191,581,1703,3656,0,2981,0
25/10/2023,5883,458,2808,1195,0,2116,0
25/10/2023,8896,380,2274,2794,0,1863,0
25/10/2023,5227,341,2196,3129,0,1021,0
25/10/2023,6908,316,1011,1476,0,2550,0
26/10/2023,8726,409,2589,2364,0,1451,0
26/10/2023,8819,657,1533,2928,0,1161,0
26/10/2023,6792,581,2776,1036,0,2209,0
26/10/2023,7485,564,1282,1628,0,2272,0
26/10/2023,5369,346,3402,2147,0,2795,0
26/10/2023,8640,433,2233,2558,0,1153,0
26/10/2023,9115,331,1238,3407,0,2888,0
26/10/2023,7227,572,1235,1711,0,1639,0
26/10/2023,8476,393,2804,2048,0,2172,0
26/10/2023,6197,311,3612,3500,0,2131,0
26/10/2023,5925,600,1982,1134,0,1646,0
26/10/2023,8130,667,2557,1262,0,2797,0
26/10/2023,7879,418,1903,3164,0,1615,0
26/10/2023,6042,384,2357,2294,0,2736,0
27/10/2023,8825,393,1362,3061,0,2202,0
27/10/2023,6149,651,3184,1434,0,2386,0
27/10/2023,9881,560,1532,2662,0,2014,0
27/10/2023,7469,447,3921,3323,0,2345,0
27/10/2023,7650,552,1305,1092,0,2706,0
27/10/2023,7591,485,2506,3279,0,1693,0
27/10/2023,8618,386,1060,3161,0,1505,0
27/10/2023,7860,440,2408,3792,0,1385,0
27/10/2023,5516,635,2393,3786,0,1575,0
27/10/2023,7844,589,2501,3073,0,1000,0
27/10/2023,8496,396,2530,1257,0,2722,0
27/10/2023,6263,430,2806,2866,0,1575,0
27/10/2023,8770,376,3336,2339,0,2234,0
27/10/2023,8240,591,1929,2478,0,2329,0
28/10/2023,8389,324,1769,2695,0,2561,0
28/10/2023,5873,531,1010,2040,0,2152,0
28/10/2023,7326,584,1474,3513,0,2599,0
28/10/2023,9975,324,2035,2171,0,2287,0
28/10/2023,5637,328,2900,2235,0,1098,0
28/10/2023,6111,328,2213,2796,0,1708,0
28/10/2023,5939,541,3697,2052,0,2276,0
28/10/2023,7555,497,1004,1377,0,1700,0
28/10/2023,9439,578,3743,2770,0,1025,0
28/10/2023,5379,385,1667,3263,0,1460,0
28/10/2023,6073,319,3801,1623,0,1560,0
28/10/2023,7142,478,2268,3774,0,1106,0
29/10/2023,9974,315,3215,2526,0,1269,0
29/10/2023,9271,351,2751,1095,0,1737,0
29/10/2023,8432,467,3087,3337,0,1724,0
29/10/2023,8433,311,3762,2897,0,1725,0
29/10/2023,9861,563,1315,2110,0,1061,0
29/10/2023,5103,429,1209,2600,0,1088,0
29/10/2023,9312,401,2710,2626,0,1735,0
29/10/2023,7495,680,2993,2555,0,1317,0
29/10/2023,8596,629,3036,3148,0,2353,0
29/10/2023,5901,657,3035,3132,0,2198,0
29/10/2023,7644,497,3901,2015,0,2734,0
29/10/2023,8938,593,2073,1609,0,2012,0
30/10/2023,7380,344,3826,1698,0,2802,0
30/10/2023,9320,365,3336,3546,0,1026,0
30/10/2023,6612,410,1656,1604,0,2717,0
30/10/2023,8031,536,3293,2444,0,1911,0
